county,precinct,office,district,party,candidate,votes,absentee/mail,provisional,election_day
Westmoreland,LAUREL MOUNTAIN BORO,President,,NON,Write-in,0,0,0,0
Westmoreland,LIGONIER BORO,President,,NON,Write-in,6,0,0,6
Westmoreland,LIGONIER TOWNSHIP IDLE PARK,President,,NON,Write-in,4,2,0,2
Westmoreland,LIGONIER TOWNSHIP LAUGHLINTOWN,President,,NON,Write-in,3,1,0,2
Westmoreland,LIGONIER TOWNSHIP NORTH LIGONIER,President,,NON,Write-in,8,3,0,5
Westmoreland,LIGONIER TOWNSHIP SOUTH LIGONIER,President,,NON,Write-in,1,1,0,0
Westmoreland,LIGONIER TOWNSHIP WATERFORD,President,,NON,Write-in,2,1,0,1
Westmoreland,LIGONIER TOWNSHIP WILPEN,President,,NON,Write-in,2,0,0,2
Westmoreland,LOWER BURRELL 1-1,President,,NON,Write-in,5,2,0,3
Westmoreland,LOWER BURRELL 1-2,President,,NON,Write-in,7,4,0,3
Westmoreland,LOWER BURRELL 2-1,President,,NON,Write-in,1,1,0,0
Westmoreland,LOWER BURRELL 2-2,President,,NON,Write-in,0,0,0,0
Westmoreland,LOWER BURRELL 2-3,President,,NON,Write-in,1,0,0,1
Westmoreland,LOWER BURRELL 3-1,President,,NON,Write-in,8,1,0,7
Westmoreland,LOWER BURRELL 3-2,President,,NON,Write-in,5,0,0,5
Westmoreland,LOWER BURRELL 4-1,President,,NON,Write-in,0,0,0,0
Westmoreland,LOWER BURRELL 4-2,President,,NON,Write-in,3,0,0,3
Westmoreland,LOYALHANNA TOWNSHIP NO 1,President,,NON,Write-in,0,0,0,0
Westmoreland,LOYALHANNA TOWNSHIP NO 2,President,,NON,Write-in,1,0,0,1
Westmoreland,MADISON BORO,President,,NON,Write-in,2,0,0,2
Westmoreland,MANOR BORO,President,,NON,Write-in,9,3,0,6
Westmoreland,MONESSEN 1-1,President,,NON,Write-in,0,0,0,0
Westmoreland,MONESSEN 1-2,President,,NON,Write-in,1,1,0,0
Westmoreland,MONESSEN 1-3,President,,NON,Write-in,0,0,0,0
Westmoreland,MONESSEN 1-4,President,,NON,Write-in,0,0,0,0
Westmoreland,MONESSEN 1-5,President,,NON,Write-in,1,0,0,1
Westmoreland,MONESSEN 2-1,President,,NON,Write-in,0,0,0,0
Westmoreland,MONESSEN 2-2,President,,NON,Write-in,0,0,0,0
Westmoreland,MONESSEN 2-3,President,,NON,Write-in,0,0,0,0
Westmoreland,MONESSEN 3-2,President,,NON,Write-in,0,0,0,0
Westmoreland,MONESSEN 3-3,President,,NON,Write-in,0,0,0,0
Westmoreland,MONESSEN 3-4,President,,NON,Write-in,0,0,0,0
Westmoreland,MONESSEN 4-2,President,,NON,Write-in,0,0,0,0
Westmoreland,MONESSEN 4-3,President,,NON,Write-in,2,0,0,2
Westmoreland,MT. PLEASANT BORO 1ST WARD,President,,NON,Write-in,3,1,0,2
Westmoreland,MT. PLEASANT BORO 2ND WARD,President,,NON,Write-in,1,0,0,1
Westmoreland,MT. PLEASANT BORO 3RD WARD,President,,NON,Write-in,1,0,0,1
Westmoreland,MT. PLEASANT TOWNSHIP BRIDGEPORT,President,,NON,Write-in,0,0,0,0
Westmoreland,MT. PLEASANT TOWNSHIP DUNCAN,President,,NON,Write-in,0,0,0,0
Westmoreland,MT. PLEASANT TOWNSHIP HECLA,President,,NON,Write-in,2,1,0,1
Westmoreland,MT. PLEASANT TOWNSHIP LAUREL RUN,President,,NON,Write-in,0,0,0,0
Westmoreland,MT. PLEASANT TOWNSHIP MAMMOTH,President,,NON,Write-in,0,0,0,0
Westmoreland,MT. PLEASANT TOWNSHIP PLEASANT VALLEY,President,,NON,Write-in,0,0,0,0
Westmoreland,MT. PLEASANT TOWNSHIP RIDGEVIEW,President,,NON,Write-in,1,0,0,1
Westmoreland,MT. PLEASANT TOWNSHIP SPRING GARDEN,President,,NON,Write-in,2,1,0,1
Westmoreland,MT. PLEASANT TOWNSHIP UNITED,President,,NON,Write-in,1,1,0,0
Westmoreland,MT. PLEASANT TOWNSHIP WESTMORELAND HOMESTEADS,President,,NON,Write-in,4,1,0,3
Westmoreland,MURRYSVILLE EAST MANORDALE,President,,NON,Write-in,12,2,0,10
Westmoreland,MURRYSVILLE EAST MURRYSVILLE,President,,NON,Write-in,9,3,0,6
Westmoreland,MURRYSVILLE MANORDALE,President,,NON,Write-in,10,7,0,3
Westmoreland,MURRYSVILLE NEWLONSBURG 1,President,,NON,Write-in,16,9,0,7
Westmoreland,MURRYSVILLE NEWLONSBURG 2,President,,NON,Write-in,5,0,0,5
Westmoreland,MURRYSVILLE SARDIS 1,President,,NON,Write-in,11,5,0,6
Westmoreland,MURRYSVILLE SARDIS 2,President,,NON,Write-in,4,3,0,1
Westmoreland,MURRYSVILLE SOUTH MURRYSVILLE,President,,NON,Write-in,7,3,0,4
Westmoreland,MURRYSVILLE WEST MURRYSVILLE,President,,NON,Write-in,17,3,0,14
Westmoreland,NEW ALEXANDRIA BORO,President,,NON,Write-in,1,0,0,1
Westmoreland,NEW FLORENCE BORO,President,,NON,Write-in,0,0,0,0
Westmoreland,NEW KENSINGTON 2ND WARD,President,,NON,Write-in,0,0,0,0
Westmoreland,NEW KENSINGTON 3-1,President,,NON,Write-in,1,0,0,1
Westmoreland,NEW KENSINGTON 3-2,President,,NON,Write-in,1,1,0,0
Westmoreland,NEW KENSINGTON 3-3,President,,NON,Write-in,0,0,0,0
Westmoreland,NEW KENSINGTON 3-4,President,,NON,Write-in,0,0,0,0
Westmoreland,NEW KENSINGTON 4-1,President,,NON,Write-in,2,2,0,0
Westmoreland,NEW KENSINGTON 4-2,President,,NON,Write-in,5,0,0,5
Westmoreland,NEW KENSINGTON 4-3,President,,NON,Write-in,0,0,0,0
Westmoreland,NEW KENSINGTON 4-4,President,,NON,Write-in,2,1,0,1
Westmoreland,NEW KENSINGTON 4-5,President,,NON,Write-in,2,0,0,2
Westmoreland,NEW KENSINGTON 5TH WARD,President,,NON,Write-in,1,0,0,1
Westmoreland,NEW KENSINGTON 6TH WARD,President,,NON,Write-in,0,0,0,0
Westmoreland,NEW KENSINGTON 7-1,President,,NON,Write-in,0,0,0,0
Westmoreland,NEW KENSINGTON 7-2,President,,NON,Write-in,1,0,0,1
Westmoreland,NEW STANTON BORO,President,,NON,Write-in,4,1,0,3
Westmoreland,NORTH BELLE VERNON 1ST DISTRICT,President,,NON,Write-in,0,0,0,0
Westmoreland,NORTH BELLE VERNON 2ND DISTRICT,President,,NON,Write-in,3,0,0,3
Westmoreland,NORTH HUNTINGDON TOWNSHIP 1-1,President,,NON,Write-in,5,1,0,4
Westmoreland,NORTH HUNTINGDON TOWNSHIP 1-2,President,,NON,Write-in,0,0,0,0
Westmoreland,NORTH HUNTINGDON TOWNSHIP 1-3,President,,NON,Write-in,5,0,0,5
Westmoreland,NORTH HUNTINGDON TOWNSHIP 1-4,President,,NON,Write-in,1,1,0,0
Westmoreland,NORTH HUNTINGDON TOWNSHIP 2-1,President,,NON,Write-in,3,1,0,2
Westmoreland,NORTH HUNTINGDON TOWNSHIP 2-2,President,,NON,Write-in,6,2,0,4
Westmoreland,NORTH HUNTINGDON TOWNSHIP 2-3,President,,NON,Write-in,1,0,0,1
Westmoreland,NORTH HUNTINGDON TOWNSHIP 3-1,President,,NON,Write-in,4,0,0,4
Westmoreland,NORTH HUNTINGDON TOWNSHIP 3-2,President,,NON,Write-in,4,2,0,2
Westmoreland,NORTH HUNTINGDON TOWNSHIP 4-1,President,,NON,Write-in,2,0,0,2
Westmoreland,NORTH HUNTINGDON TOWNSHIP 4-2,President,,NON,Write-in,3,1,0,2
Westmoreland,NORTH HUNTINGDON TOWNSHIP 4-3,President,,NON,Write-in,2,1,0,1
Westmoreland,NORTH HUNTINGDON TOWNSHIP 4-4,President,,NON,Write-in,2,1,0,1
Westmoreland,NORTH HUNTINGDON TOWNSHIP 5-1,President,,NON,Write-in,2,0,0,2
Westmoreland,NORTH HUNTINGDON TOWNSHIP 5-2,President,,NON,Write-in,2,0,0,2
Westmoreland,NORTH HUNTINGDON TOWNSHIP 5-3,President,,NON,Write-in,1,0,0,1
Westmoreland,NORTH HUNTINGDON TOWNSHIP 6-1,President,,NON,Write-in,0,0,0,0
Westmoreland,NORTH HUNTINGDON TOWNSHIP 6-2,President,,NON,Write-in,3,1,0,2
Westmoreland,NORTH HUNTINGDON TOWNSHIP 6-3,President,,NON,Write-in,2,2,0,0
Westmoreland,NORTH HUNTINGDON TOWNSHIP 6-4,President,,NON,Write-in,1,1,0,0
Westmoreland,NORTH HUNTINGDON TOWNSHIP 7-1,President,,NON,Write-in,1,0,0,1
Westmoreland,NORTH HUNTINGDON TOWNSHIP 7-2,President,,NON,Write-in,2,2,0,0
Westmoreland,NORTH HUNTINGDON TOWNSHIP 7-3,President,,NON,Write-in,2,0,0,2
Westmoreland,NORTH HUNTINGDON TOWNSHIP 7-4,President,,NON,Write-in,3,0,0,3
Westmoreland,NORTH IRWIN BORO,President,,NON,Write-in,2,0,0,2
Westmoreland,OKLAHOMA BORO,President,,NON,Write-in,1,0,0,1
Westmoreland,PENN BORO,President,,NON,Write-in,1,0,0,1
Westmoreland,PENN TOWNSHIP 1-1,President,,NON,Write-in,4,2,0,2
Westmoreland,PENN TOWNSHIP 1-2,President,,NON,Write-in,4,2,0,2
Westmoreland,PENN TOWNSHIP 2-1,President,,NON,Write-in,2,1,0,1
Westmoreland,PENN TOWNSHIP 2-2,President,,NON,Write-in,7,1,0,6
Westmoreland,PENN TOWNSHIP 3-1,President,,NON,Write-in,6,1,0,5
Westmoreland,PENN TOWNSHIP 3-2,President,,NON,Write-in,6,1,0,5
Westmoreland,PENN TOWNSHIP 4-1,President,,NON,Write-in,8,5,0,3
Westmoreland,PENN TOWNSHIP 4-2,President,,NON,Write-in,3,2,0,1
Westmoreland,PENN TOWNSHIP 5-1,President,,NON,Write-in,5,2,0,3
Westmoreland,PENN TOWNSHIP 5-2,President,,NON,Write-in,8,4,0,4
Westmoreland,PENN TOWNSHIP 5-3,President,,NON,Write-in,0,0,0,0
Westmoreland,ROSTRAVER TOWNSHIP COLLINSBURG,President,,NON,Write-in,1,1,0,0
Westmoreland,ROSTRAVER TOWNSHIP CONCORD,President,,NON,Write-in,2,1,0,1
Westmoreland,ROSTRAVER TOWNSHIP CROSS ROADS,President,,NON,Write-in,1,0,0,1
Westmoreland,ROSTRAVER TOWNSHIP FELLSBURG,President,,NON,Write-in,2,1,0,1
Westmoreland,ROSTRAVER TOWNSHIP LYNNWOOD,President,,NON,Write-in,0,0,0,0
Westmoreland,ROSTRAVER TOWNSHIP PRICEDALE,President,,NON,Write-in,1,1,0,0
Westmoreland,ROSTRAVER TOWNSHIP VAN METER,President,,NON,Write-in,0,0,0,0
Westmoreland,ROSTRAVER TOWNSHIP WEBSTER,President,,NON,Write-in,0,0,0,0
Westmoreland,SALEM TOWNSHIP FIVE POINTS,President,,NON,Write-in,3,0,0,3
Westmoreland,SALEM TOWNSHIP HUGUS,President,,NON,Write-in,0,0,0,0
Westmoreland,SALEM TOWNSHIP MECHLINGS,President,,NON,Write-in,0,0,0,0
Westmoreland,SALEM TOWNSHIP NEW SALEM,President,,NON,Write-in,2,1,0,1
Westmoreland,SALEM TOWNSHIP SLICKVILLE,President,,NON,Write-in,0,0,0,0
Westmoreland,SALEM TOWNSHIP STEELES,President,,NON,Write-in,0,0,0,0
Westmoreland,SALEM TOWNSHIP TREES MILLS,President,,NON,Write-in,2,0,0,2
Westmoreland,SCOTTDALE 1ST WARD,President,,NON,Write-in,0,0,0,0
Westmoreland,SCOTTDALE 2ND WARD,President,,NON,Write-in,0,0,0,0
Westmoreland,SCOTTDALE 3RD WARD,President,,NON,Write-in,3,0,0,3
Westmoreland,SCOTTDALE 4TH WARD,President,,NON,Write-in,5,2,0,3
Westmoreland,SEWARD BORO,President,,NON,Write-in,1,0,0,1
Westmoreland,SEWICKLEY TOWNSHIP EAST HERMINIE,President,,NON,Write-in,1,0,0,1
Westmoreland,SEWICKLEY TOWNSHIP LOWBER,President,,NON,Write-in,0,0,0,0
Westmoreland,SEWICKLEY TOWNSHIP RILLTON,President,,NON,Write-in,2,0,0,2
Westmoreland,SEWICKLEY TOWNSHIP SEWICKLEY,President,,NON,Write-in,1,0,0,1
Westmoreland,SEWICKLEY TOWNSHIP WEST HERMINIE,President,,NON,Write-in,0,0,0,0
Westmoreland,SEWICKLEY TOWNSHIP WHYEL,President,,NON,Write-in,1,1,0,0
Westmoreland,SMITHTON BORO,President,,NON,Write-in,1,0,0,1
Westmoreland,SOUTH GREENSBURG 1ST DISTRICT,President,,NON,Write-in,2,0,0,2
Westmoreland,SOUTH GREENSBURG 2ND DISTRICT,President,,NON,Write-in,2,0,0,2
Westmoreland,SOUTH HUNTINGDON TOWNSHIP HIXON,President,,NON,Write-in,0,0,0,0
Westmoreland,SOUTH HUNTINGDON TOWNSHIP JACOBS CREEK,President,,NON,Write-in,0,0,0,0
Westmoreland,SOUTH HUNTINGDON TOWNSHIP MINERAL,President,,NON,Write-in,1,1,0,0
Westmoreland,SOUTH HUNTINGDON TOWNSHIP PORT ROYAL,President,,NON,Write-in,0,0,0,0
Westmoreland,SOUTH HUNTINGDON TOWNSHIP SOUTH HUNTINGDON,President,,NON,Write-in,2,1,0,1
Westmoreland,SOUTH HUNTINGDON TOWNSHIP WAYNE,President,,NON,Write-in,3,1,0,2
Westmoreland,SOUTH HUNTINGDON TOWNSHIP WYANO,President,,NON,Write-in,0,0,0,0
Westmoreland,SOUTH HUNTINGDON TOWNSHIP YUKON,President,,NON,Write-in,0,0,0,0
Westmoreland,SOUTHWEST GREENSBURG 1ST DISTRICT,President,,NON,Write-in,3,0,0,3
Westmoreland,SOUTHWEST GREENSBURG 2ND DISTRICT,President,,NON,Write-in,1,0,0,1
Westmoreland,ST. CLAIR TOWNSHIP SEWARD,President,,NON,Write-in,0,0,0,0
Westmoreland,ST. CLAIR TOWNSHIP ST. CLAIR,President,,NON,Write-in,0,0,0,0
Westmoreland,SUTERSVILLE BORO,President,,NON,Write-in,0,0,0,0
Westmoreland,TRAFFORD BORO DISTRICT 1,President,,NON,Write-in,3,0,0,3
Westmoreland,TRAFFORD BORO DISTRICT 2,President,,NON,Write-in,3,0,0,3
Westmoreland,UNITY TOWNSHIP BAGGALEY,President,,NON,Write-in,1,0,0,1
Westmoreland,UNITY TOWNSHIP BEATTY,President,,NON,Write-in,16,6,0,10
Westmoreland,UNITY TOWNSHIP CRABTREE,President,,NON,Write-in,1,0,0,1
Westmoreland,UNITY TOWNSHIP DENNISON,President,,NON,Write-in,7,6,0,1
Westmoreland,UNITY TOWNSHIP DOROTHY,President,,NON,Write-in,2,0,0,2
Westmoreland,UNITY TOWNSHIP GRAVEL HILL,President,,NON,Write-in,5,2,0,3
Westmoreland,UNITY TOWNSHIP KUHNS,President,,NON,Write-in,0,0,0,0
Westmoreland,UNITY TOWNSHIP LLOYDSVILLE,President,,NON,Write-in,0,0,0,0
Westmoreland,UNITY TOWNSHIP MARGUERITE,President,,NON,Write-in,7,3,0,4
Westmoreland,UNITY TOWNSHIP MUTUAL,President,,NON,Write-in,4,1,0,3
Westmoreland,UNITY TOWNSHIP PLEASANT UNITY,President,,NON,Write-in,5,1,0,4
Westmoreland,UNITY TOWNSHIP ROBLE,President,,NON,Write-in,2,1,0,1
Westmoreland,UNITY TOWNSHIP WHITNEY,President,,NON,Write-in,6,0,0,6
Westmoreland,UPPER BURRELL TOWNSHIP NO 1,President,,NON,Write-in,3,0,0,3
Westmoreland,UPPER BURRELL TOWNSHIP NO 2,President,,NON,Write-in,1,0,0,1
Westmoreland,VANDERGRIFT 1ST WARD,President,,NON,Write-in,0,0,0,0
Westmoreland,VANDERGRIFT 2ND WARD,President,,NON,Write-in,0,0,0,0
Westmoreland,VANDERGRIFT 3RD WARD,President,,NON,Write-in,1,0,0,1
Westmoreland,VANDERGRIFT 4TH WARD,President,,NON,Write-in,2,1,0,1
Westmoreland,VANDERGRIFT 5TH WARD,President,,NON,Write-in,0,0,0,0
Westmoreland,VANDERGRIFT 6TH WARD,President,,NON,Write-in,1,0,0,1
Westmoreland,WASHINGTON TOWNSHIP BEAMERS,President,,NON,Write-in,1,1,0,0
Westmoreland,WASHINGTON TOWNSHIP NORTH WASHINGTON,President,,NON,Write-in,1,0,0,1
Westmoreland,WASHINGTON TOWNSHIP OAKLAND CROSS ROADS,President,,NON,Write-in,0,0,0,0
Westmoreland,WASHINGTON TOWNSHIP PAULTON,President,,NON,Write-in,5,0,0,5
Westmoreland,WEST LEECHBURG BORO,President,,NON,Write-in,1,0,0,1
Westmoreland,WEST NEWTON BORO 1ST WARD,President,,NON,Write-in,0,0,0,0
Westmoreland,WEST NEWTON BORO 2ND WARD,President,,NON,Write-in,0,0,0,0
Westmoreland,WEST NEWTON BORO 3RD WARD,President,,NON,Write-in,0,0,0,0
Westmoreland,YOUNGSTOWN BORO,President,,NON,Write-in,0,0,0,0
Westmoreland,YOUNGWOOD BORO 1ST DISTRICT,President,,NON,Write-in,1,0,0,1
Westmoreland,YOUNGWOOD BORO 2ND DISTRICT,President,,NON,Write-in,1,0,0,1
Westmoreland,YOUNGWOOD BORO 3RD DISTRICT,President,,NON,Write-in,0,0,0,0
Westmoreland,ADAMSBURG BORO,President,,GRN,Jill Stein,0,0,0,0
Westmoreland,ALLEGHENY TOWNSHIP #1 SHEARERS,President,,GRN,Jill Stein,5,1,0,4
Westmoreland,ALLEGHENY TOWNSHIP #2 MCKEES,President,,GRN,Jill Stein,1,0,0,1
Westmoreland,ALLEGHENY TOWNSHIP #3 SOBERS,President,,GRN,Jill Stein,2,0,0,2
Westmoreland,ALLEGHENY TOWNSHIP #4 STEWARTS,President,,GRN,Jill Stein,2,0,0,2
Westmoreland,ALLEGHENY TOWNSHIP #5 BELLVUE,President,,GRN,Jill Stein,0,0,0,0
Westmoreland,ARNOLD 1-1,President,,GRN,Jill Stein,1,0,1,0
Westmoreland,ARNOLD 1-2,President,,GRN,Jill Stein,1,0,0,1
Westmoreland,ARNOLD 2-1,President,,GRN,Jill Stein,2,0,0,2
Westmoreland,ARNOLD 2-2,President,,GRN,Jill Stein,3,0,0,3
Westmoreland,ARNOLD 2-3,President,,GRN,Jill Stein,0,0,0,0
Westmoreland,ARONA BORO,President,,GRN,Jill Stein,0,0,0,0
Westmoreland,AVONMORE BORO,President,,GRN,Jill Stein,1,0,0,1
Westmoreland,BELL TOWNSHIP PERRYSVILLE,President,,GRN,Jill Stein,3,1,0,2
Westmoreland,BELL TOWNSHIP ROARING RUN,President,,GRN,Jill Stein,1,0,0,1
Westmoreland,BELL TOWNSHIP SALINA,President,,GRN,Jill Stein,2,0,0,2
Westmoreland,BOLIVAR BORO,President,,GRN,Jill Stein,2,0,0,2
Westmoreland,COOK TOWNSHIP,President,,GRN,Jill Stein,1,1,0,0
Westmoreland,DELMONT BORO,President,,GRN,Jill Stein,7,2,0,5
Westmoreland,DERRY BORO 1ST WARD,President,,GRN,Jill Stein,1,0,0,1
Westmoreland,DERRY BORO 2ND WARD,President,,GRN,Jill Stein,3,2,0,1
Westmoreland,DERRY BORO 3RD WARD,President,,GRN,Jill Stein,0,0,0,0
Westmoreland,DERRY BORO 4TH WARD,President,,GRN,Jill Stein,0,0,0,0
Westmoreland,DERRY TOWNSHIP ALTERS,President,,GRN,Jill Stein,1,0,0,1
Westmoreland,DERRY TOWNSHIP BRADENVILLE,President,,GRN,Jill Stein,1,0,0,1
Westmoreland,DERRY TOWNSHIP COKEVILLE,President,,GRN,Jill Stein,0,0,0,0
Westmoreland,DERRY TOWNSHIP COOPERSTOWN,President,,GRN,Jill Stein,3,0,0,3
Westmoreland,DERRY TOWNSHIP KINGSTON,President,,GRN,Jill Stein,2,1,0,1
Westmoreland,DERRY TOWNSHIP LOYALHANNA,President,,GRN,Jill Stein,2,0,0,2
Westmoreland,DERRY TOWNSHIP MILLWOOD,President,,GRN,Jill Stein,1,0,0,1
Westmoreland,DERRY TOWNSHIP NEW DERRY,President,,GRN,Jill Stein,2,1,0,1
Westmoreland,DERRY TOWNSHIP PEANUT,President,,GRN,Jill Stein,2,2,0,0
Westmoreland,DERRY TOWNSHIP SAXMAN,President,,GRN,Jill Stein,4,2,0,2
Westmoreland,DERRY TOWNSHIP SCALP LEVEL,President,,GRN,Jill Stein,0,0,0,0
Westmoreland,DERRY TOWNSHIP SIMPSONS,President,,GRN,Jill Stein,1,1,0,0
Westmoreland,DERRY TOWNSHIP TORRANCE,President,,GRN,Jill Stein,3,3,0,0
Westmoreland,DONEGAL BORO,President,,GRN,Jill Stein,0,0,0,0
Westmoreland,DONEGAL TOWNSHIP FOUR MILE RUN,President,,GRN,Jill Stein,0,0,0,0
Westmoreland,DONEGAL TOWNSHIP INDIAN CREEK,President,,GRN,Jill Stein,0,0,0,0
Westmoreland,EAST HUNTINGDON TOWNSHIP BESSEMER #1,President,,GRN,Jill Stein,0,0,0,0
Westmoreland,EAST HUNTINGDON TOWNSHIP BESSEMER #2,President,,GRN,Jill Stein,1,0,0,1
Westmoreland,EAST HUNTINGDON TOWNSHIP RUFFSDALE,President,,GRN,Jill Stein,0,0,0,0
Westmoreland,EAST HUNTINGDON TOWNSHIP STONERS,President,,GRN,Jill Stein,0,0,0,0
Westmoreland,EAST HUNTINGDON TOWNSHIP STROHMS,President,,GRN,Jill Stein,2,2,0,0
Westmoreland,EAST HUNTINGDON TOWNSHIP WHITES,President,,GRN,Jill Stein,1,0,0,1
Westmoreland,EAST VANDERGRIFT BORO,President,,GRN,Jill Stein,0,0,0,0
Westmoreland,EXPORT BORO,President,,GRN,Jill Stein,3,0,0,3
Westmoreland,FAIRFIELD TOWNSHIP FAIRFIELD,President,,GRN,Jill Stein,1,1,0,0
Westmoreland,FAIRFIELD TOWNSHIP NORTH FAIRFIELD,President,,GRN,Jill Stein,1,1,0,0
Westmoreland,FAIRFIELD TOWNSHIP SOUTH FAIRFIELD,President,,GRN,Jill Stein,2,1,0,1
Westmoreland,GREENSBURG 1-1,President,,GRN,Jill Stein,0,0,0,0
Westmoreland,GREENSBURG 1-2,President,,GRN,Jill Stein,3,1,0,2
Westmoreland,GREENSBURG 2-1,President,,GRN,Jill Stein,0,0,0,0
Westmoreland,GREENSBURG 2-2,President,,GRN,Jill Stein,3,1,0,2
Westmoreland,GREENSBURG 2-3,President,,GRN,Jill Stein,3,0,0,3
Westmoreland,GREENSBURG 2-4,President,,GRN,Jill Stein,4,1,1,2
Westmoreland,GREENSBURG 3RD WARD,President,,GRN,Jill Stein,0,0,0,0
Westmoreland,GREENSBURG 4-1,President,,GRN,Jill Stein,1,0,0,1
Westmoreland,GREENSBURG 5-1,President,,GRN,Jill Stein,6,2,0,4
Westmoreland,GREENSBURG 5-2,President,,GRN,Jill Stein,1,0,0,1
Westmoreland,GREENSBURG 6TH WARD,President,,GRN,Jill Stein,0,0,0,0
Westmoreland,GREENSBURG 7-1,President,,GRN,Jill Stein,8,1,0,7
Westmoreland,GREENSBURG 7-2,President,,GRN,Jill Stein,2,1,0,1
Westmoreland,GREENSBURG 8-1,President,,GRN,Jill Stein,2,0,0,2
Westmoreland,GREENSBURG 8-2,President,,GRN,Jill Stein,1,0,0,1
Westmoreland,HEMPFIELD TOWNSHIP #1 FOXHILL,President,,GRN,Jill Stein,4,2,0,2
Westmoreland,HEMPFIELD TOWNSHIP #2 ALWINE,President,,GRN,Jill Stein,10,4,0,6
Westmoreland,HEMPFIELD TOWNSHIP #3 MAPLEWOOD,President,,GRN,Jill Stein,1,0,0,1
Westmoreland,HEMPFIELD TOWNSHIP #4 CARBON,President,,GRN,Jill Stein,3,2,0,1
Westmoreland,HEMPFIELD TOWNSHIP #5 WENDEL-HERMINIE,President,,GRN,Jill Stein,1,1,0,0
Westmoreland,HEMPFIELD TOWNSHIP #6 LUXOR,President,,GRN,Jill Stein,0,0,0,0
Westmoreland,HEMPFIELD TOWNSHIP #7 HANNASTOWN,President,,GRN,Jill Stein,2,1,0,1
Westmoreland,HEMPFIELD TOWNSHIP #8 BOVARD,President,,GRN,Jill Stein,2,1,0,1
Westmoreland,HEMPFIELD TOWNSHIP EAST ADAMSBURG,President,,GRN,Jill Stein,3,0,0,3
Westmoreland,HEMPFIELD TOWNSHIP EASTVIEW,President,,GRN,Jill Stein,4,3,0,1
Westmoreland,HEMPFIELD TOWNSHIP FORT ALLEN,President,,GRN,Jill Stein,2,1,0,1
Westmoreland,HEMPFIELD TOWNSHIP GAYVILLE,President,,GRN,Jill Stein,0,0,0,0
Westmoreland,HEMPFIELD TOWNSHIP GRAPEVILLE,President,,GRN,Jill Stein,2,1,0,1
Westmoreland,HEMPFIELD TOWNSHIP HAYDENVILLE,President,,GRN,Jill Stein,2,1,0,1
Westmoreland,HEMPFIELD TOWNSHIP HIGH PARK,President,,GRN,Jill Stein,0,0,0,0
Westmoreland,HEMPFIELD TOWNSHIP LINCOLN HEIGHTS EAST,President,,GRN,Jill Stein,2,1,0,1
Westmoreland,HEMPFIELD TOWNSHIP LINCOLN HEIGHTS WEST,President,,GRN,Jill Stein,3,0,0,3
Westmoreland,HEMPFIELD TOWNSHIP MIDDLETOWN,President,,GRN,Jill Stein,0,0,0,0
Westmoreland,HEMPFIELD TOWNSHIP NEW STANTON,President,,GRN,Jill Stein,2,0,0,2
Westmoreland,HEMPFIELD TOWNSHIP NORTH CARBON,President,,GRN,Jill Stein,2,1,0,1
Westmoreland,HEMPFIELD TOWNSHIP SIBEL,President,,GRN,Jill Stein,0,0,0,0
Westmoreland,HEMPFIELD TOWNSHIP TODD,President,,GRN,Jill Stein,5,2,0,3
Westmoreland,HEMPFIELD TOWNSHIP UNIVERSITY,President,,GRN,Jill Stein,2,0,0,2
Westmoreland,HEMPFIELD TOWNSHIP VALLEY,President,,GRN,Jill Stein,1,0,0,1
Westmoreland,HEMPFIELD TOWNSHIP WEAVER'S OLD STAND,President,,GRN,Jill Stein,1,0,0,1
Westmoreland,HEMPFIELD TOWNSHIP WEGLEY,President,,GRN,Jill Stein,1,0,0,1
Westmoreland,HEMPFIELD TOWNSHIP WEST HEMPFIELD,President,,GRN,Jill Stein,6,1,0,5
Westmoreland,HEMPFIELD TOWNSHIP WEST POINT,President,,GRN,Jill Stein,3,1,0,2
Westmoreland,HUNKER BORO,President,,GRN,Jill Stein,1,0,0,1
Westmoreland,HYDE PARK BORO,President,,GRN,Jill Stein,0,0,0,0
Westmoreland,IRWIN BORO 1ST WARD,President,,GRN,Jill Stein,0,0,0,0
Westmoreland,IRWIN BORO 2ND WARD,President,,GRN,Jill Stein,1,1,0,0
Westmoreland,IRWIN BORO 3RD WARD,President,,GRN,Jill Stein,0,0,0,0
Westmoreland,IRWIN BORO 4TH WARD,President,,GRN,Jill Stein,3,0,0,3
Westmoreland,IRWIN BORO 5TH WARD,President,,GRN,Jill Stein,1,1,0,0
Westmoreland,IRWIN BORO 6TH WARD,President,,GRN,Jill Stein,1,0,0,1
Westmoreland,IRWIN BORO 7TH WARD,President,,GRN,Jill Stein,1,0,0,1
Westmoreland,JEANNETTE 1ST WARD,President,,GRN,Jill Stein,0,0,0,0
Westmoreland,JEANNETTE 2-1,President,,GRN,Jill Stein,0,0,0,0
Westmoreland,JEANNETTE 2-2,President,,GRN,Jill Stein,0,0,0,0
Westmoreland,JEANNETTE 3RD WARD,President,,GRN,Jill Stein,5,2,0,3
Westmoreland,JEANNETTE 4TH WARD,President,,GRN,Jill Stein,0,0,0,0
Westmoreland,JEANNETTE 5-1,President,,GRN,Jill Stein,4,3,0,1
Westmoreland,JEANNETTE 5-2,President,,GRN,Jill Stein,4,1,0,3
