county,precinct,office,district,party,candidates,votes,,,
Lancaster,Manheim Twp - 10th Dist,U.S. House,11,DEM,Jess King,522,,,
Lancaster,Manheim Twp - 11th Dist,U.S. House,11,DEM,Jess King,382,,,
Lancaster,Manheim Twp - 12th Dist,U.S. House,11,DEM,Jess King,350,,,
Lancaster,Manheim Twp - 13th Dist,U.S. House,11,DEM,Jess King,549,,,
Lancaster,Manheim Twp - 14th Dist,U.S. House,11,DEM,Jess King,371,,,
Lancaster,Manheim Twp - 15th Dist,U.S. House,11,DEM,Jess King,507,,,
Lancaster,Manheim Twp - 16th Dist,U.S. House,11,DEM,Jess King,798,,,
Lancaster,Manheim Twp - 17th Dist,U.S. House,11,DEM,Jess King,475,,,
Lancaster,Manheim Twp - 18th Dist,U.S. House,11,DEM,Jess King,415,,,
Lancaster,Manheim Twp - 19th Dist,U.S. House,11,DEM,Jess King,451,,,
Lancaster,Manheim Twp - 20th Dist,U.S. House,11,DEM,Jess King,503,,,
Lancaster,Manheim Twp - 21st Dist,U.S. House,11,DEM,Jess King,621,,,
Lancaster,Manheim Twp - 22nd Dist,U.S. House,11,DEM,Jess King,515,,,
Lancaster,Manheim Twp - 23rd Dist,U.S. House,11,DEM,Jess King,561,,,
Lancaster,Manor Twp - Bethel Dist,U.S. House,11,DEM,Jess King,271,,,
Lancaster,Manor Twp - Hambright Dist,U.S. House,11,DEM,Jess King,675,,,
Lancaster,Manor Twp - Indiantown Dist,U.S. House,11,DEM,Jess King,203,,,
Lancaster,Manor Twp - Leisure Dist,U.S. House,11,DEM,Jess King,807,,,
Lancaster,Manor Twp - Manor New Dist,U.S. House,11,DEM,Jess King,337,,,
Lancaster,Manor Twp - Washington Boro Dist,U.S. House,11,DEM,Jess King,153,,,
Lancaster,Manor Twp - West Lancaster Dist,U.S. House,11,DEM,Jess King,562,,,
Lancaster,Manor Twp - New East Dist,U.S. House,11,DEM,Jess King,749,,,
Lancaster,Manor Twp - Hershey Mill Dist,U.S. House,11,DEM,Jess King,344,,,
Lancaster,Martic Twp - Marticville Dist,U.S. House,11,DEM,Jess King,417,,,
Lancaster,Martic Twp - Holtwood Dist,U.S. House,11,DEM,Jess King,195,,,
Lancaster,Mount Joy Twp - Milton Grove Dist,U.S. House,11,DEM,Jess King,413,,,
Lancaster,Mount Joy Twp - Fairview,U.S. House,11,DEM,Jess King,214,,,
Lancaster,Mount Joy Twp - Cloverleaf,U.S. House,11,DEM,Jess King,475,,,
Lancaster,Mount Joy Twp - Hershey Road,U.S. House,11,DEM,Jess King,459,,,
Lancaster,Paradise Twp,U.S. House,11,DEM,Jess King,304,,,
Lancaster,Penn Twp - Junction Dist,U.S. House,11,DEM,Jess King,550,,,
Lancaster,Penn Twp - South Penn Dist,U.S. House,11,DEM,Jess King,400,,,
Lancaster,Penn Twp - Penryn,U.S. House,11,DEM,Jess King,236,,,
Lancaster,Pequea Twp - West Willow Dist,U.S. House,11,DEM,Jess King,448,,,
Lancaster,Pequea Twp - New Danville Dist,U.S. House,11,DEM,Jess King,223,,,
Lancaster,Providence Twp - East Dist,U.S. House,11,DEM,Jess King,346,,,
Lancaster,Providence Twp - West Dist,U.S. House,11,DEM,Jess King,273,,,
Lancaster,Rapho Twp - Sporting Hill Dist,U.S. House,11,DEM,Jess King,201,,,
Lancaster,Rapho Twp - Elm Tree I Dist,U.S. House,11,DEM,Jess King,185,,,
Lancaster,Rapho Twp - Union Square Dist,U.S. House,11,DEM,Jess King,234,,,
Lancaster,Rapho Twp - Elm Tree II Dist,U.S. House,11,DEM,Jess King,462,,,
Lancaster,Rapho Twp - Willow Creek Dist,U.S. House,11,DEM,Jess King,464,,,
Lancaster,Sadsbury Twp,U.S. House,11,DEM,Jess King,234,,,
Lancaster,Salisbury Twp - Cambridge Dist,U.S. House,11,DEM,Jess King,173,,,
Lancaster,Salisbury Twp - Gap Dist,U.S. House,11,DEM,Jess King,251,,,
Lancaster,Salisbury Twp - White Horse Dist,U.S. House,11,DEM,Jess King,202,,,
Lancaster,Strasburg Twp,U.S. House,11,DEM,Jess King,405,,,
Lancaster,Warwick Twp - Brunnerville Dist,U.S. House,11,DEM,Jess King,313,,,
Lancaster,Warwick Twp - Kissel Hill Dist,U.S. House,11,DEM,Jess King,455,,,
Lancaster,Warwick Twp - Rothsville Dist,U.S. House,11,DEM,Jess King,322,,,
Lancaster,Warwick Twp - Woodcrest Dist,U.S. House,11,DEM,Jess King,411,,,
Lancaster,Warwick Twp - Clay Newport Dist,U.S. House,11,DEM,Jess King,561,,,
Lancaster,Warwick Twp - Hilltop Manor Dist,U.S. House,11,DEM,Jess King,207,,,
Lancaster,Warwick Twp - Millport Dist,U.S. House,11,DEM,Jess King,217,,,
Lancaster,Warwick Twp - Newport West Dist,U.S. House,11,DEM,Jess King,458,,,
Lancaster,Warwick Twp - Southwest Dist,U.S. House,11,DEM,Jess King,557,,,
Lancaster,Lancaster City - 1st Ward,U.S. House,11,REP,Lloyd K. Smucker,46,,,
Lancaster,Lancaster City - 2nd Ward - 1st Precinct,U.S. House,11,REP,Lloyd K. Smucker,93,,,
Lancaster,Lancaster City - 2nd Ward - 2nd Precinct,U.S. House,11,REP,Lloyd K. Smucker,109,,,
Lancaster,Lancaster City - 3rd Ward,U.S. House,11,REP,Lloyd K. Smucker,70,,,
Lancaster,Lancaster City - 4th Ward - 1st Precinct,U.S. House,11,REP,Lloyd K. Smucker,27,,,
Lancaster,Lancaster City - 4th Ward - 2nd Precinct,U.S. House,11,REP,Lloyd K. Smucker,32,,,
Lancaster,Lancaster City - 5th Ward - 1st Precinct,U.S. House,11,REP,Lloyd K. Smucker,83,,,
Lancaster,Lancaster City - 5th Ward - 2nd Precinct,U.S. House,11,REP,Lloyd K. Smucker,69,,,
Lancaster,Lancaster City - 5th Ward - 3rd Precinct,U.S. House,11,REP,Lloyd K. Smucker,84,,,
Lancaster,Lancaster City - 6th Ward - 1st Precinct,U.S. House,11,REP,Lloyd K. Smucker,80,,,
Lancaster,Lancaster City - 6th Ward - 2nd Precinct,U.S. House,11,REP,Lloyd K. Smucker,56,,,
Lancaster,Lancaster City - 6th Ward - 3rd Precinct,U.S. House,11,REP,Lloyd K. Smucker,117,,,
Lancaster,Lancaster City - 6th Ward - 4th Precinct,U.S. House,11,REP,Lloyd K. Smucker,101,,,
Lancaster,Lancaster City - 6th Ward - 5th Precinct,U.S. House,11,REP,Lloyd K. Smucker,83,,,
Lancaster,Lancaster City - 6th Ward - 6th Precinct,U.S. House,11,REP,Lloyd K. Smucker,130,,,
Lancaster,Lancaster City - 6th Ward - 7th Precinct,U.S. House,11,REP,Lloyd K. Smucker,112,,,
Lancaster,Lancaster City - 6th Ward - 8th Precinct,U.S. House,11,REP,Lloyd K. Smucker,116,,,
Lancaster,Lancaster City - 7th Ward - 1st Precinct,U.S. House,11,REP,Lloyd K. Smucker,29,,,
Lancaster,Lancaster City - 7th Ward - 2nd Precinct,U.S. House,11,REP,Lloyd K. Smucker,21,,,
Lancaster,Lancaster City - 7th Ward - 3rd Precinct,U.S. House,11,REP,Lloyd K. Smucker,24,,,
Lancaster,Lancaster City - 7th Ward - 4th Precinct,U.S. House,11,REP,Lloyd K. Smucker,33,,,
Lancaster,Lancaster City - 7th Ward - 5th Precinct,U.S. House,11,REP,Lloyd K. Smucker,22,,,
Lancaster,Lancaster City - 7th Ward - 6th Precinct,U.S. House,11,REP,Lloyd K. Smucker,32,,,
Lancaster,Lancaster City - 7th Ward - 7th Precinct,U.S. House,11,REP,Lloyd K. Smucker,72,,,
Lancaster,Lancaster City - 7th Ward - 8th Precinct (CV),U.S. House,11,REP,Lloyd K. Smucker,95,,,
Lancaster,Lancaster City - 7th Ward - 8th Precinct (LS),U.S. House,11,REP,Lloyd K. Smucker,136,,,
Lancaster,Lancaster City - 8th Ward - 1st Precinct,U.S. House,11,REP,Lloyd K. Smucker,49,,,
Lancaster,Lancaster City - 8th Ward - 2nd Precinct,U.S. House,11,REP,Lloyd K. Smucker,38,,,
Lancaster,Lancaster City - 8th Ward - 3rd Precinct,U.S. House,11,REP,Lloyd K. Smucker,80,,,
Lancaster,Lancaster City - 8th Ward - 4th Precinct,U.S. House,11,REP,Lloyd K. Smucker,149,,,
Lancaster,Lancaster City - 8th Ward - 5th Precinct,U.S. House,11,REP,Lloyd K. Smucker,53,,,
Lancaster,Lancaster City - 8th Ward - 6th Precinct,U.S. House,11,REP,Lloyd K. Smucker,69,,,
Lancaster,Lancaster City - 8th Ward - 7th Precinct,U.S. House,11,REP,Lloyd K. Smucker,179,,,
Lancaster,Lancaster City - 8th Ward - 8th Precinct,U.S. House,11,REP,Lloyd K. Smucker,132,,,
Lancaster,Lancaster City - 8th Ward - 9th Precinct,U.S. House,11,REP,Lloyd K. Smucker,104,,,
Lancaster,Lancaster City - 9th Ward - 1st Precinct,U.S. House,11,REP,Lloyd K. Smucker,125,,,
Lancaster,Lancaster City - 9th Ward - 2nd Precinct,U.S. House,11,REP,Lloyd K. Smucker,46,,,
Lancaster,Lancaster City - 9th Ward - 3rd Precinct,U.S. House,11,REP,Lloyd K. Smucker,91,,,
Lancaster,Lancaster City - 9th Ward - 4th Precinct,U.S. House,11,REP,Lloyd K. Smucker,172,,,
Lancaster,Lancaster City - 9th Ward - 5th Precinct,U.S. House,11,REP,Lloyd K. Smucker,133,,,
Lancaster,Adamstown Boro,U.S. House,11,REP,Lloyd K. Smucker,453,,,
Lancaster,Akron Boro - East Dist,U.S. House,11,REP,Lloyd K. Smucker,429,,,
Lancaster,Akron Boro - West Dist,U.S. House,11,REP,Lloyd K. Smucker,646,,,
Lancaster,Christiana Boro,U.S. House,11,REP,Lloyd K. Smucker,179,,,
Lancaster,Columbia Boro - 1st Ward,U.S. House,11,REP,Lloyd K. Smucker,153,,,
Lancaster,Columbia Boro - 4th Ward,U.S. House,11,REP,Lloyd K. Smucker,178,,,
Lancaster,Columbia Boro - 5th Ward,U.S. House,11,REP,Lloyd K. Smucker,182,,,
Lancaster,Columbia Boro - 6th Ward,U.S. House,11,REP,Lloyd K. Smucker,434,,,
Lancaster,Columbia Boro - 7th Ward,U.S. House,11,REP,Lloyd K. Smucker,259,,,
Lancaster,Columbia Boro - 9th Ward,U.S. House,11,REP,Lloyd K. Smucker,195,,,
Lancaster,Denver Boro,U.S. House,11,REP,Lloyd K. Smucker,873,,,
Lancaster,East Petersburg Boro North,U.S. House,11,REP,Lloyd K. Smucker,299,,,
Lancaster,East Petersburg Boro South,U.S. House,11,REP,Lloyd K. Smucker,304,,,
Lancaster,East Petersburg Boro West,U.S. House,11,REP,Lloyd K. Smucker,365,,,
Lancaster,Elizabethtown Boro - 1st Ward,U.S. House,11,REP,Lloyd K. Smucker,581,,,
Lancaster,Elizabethtown Boro - 2nd Ward,U.S. House,11,REP,Lloyd K. Smucker,490,,,
Lancaster,Elizabethtown Boro - 3rd Ward - 1st Precinct,U.S. House,11,REP,Lloyd K. Smucker,302,,,
Lancaster,Elizabethtown Boro - 3rd Ward - 2nd Precinct,U.S. House,11,REP,Lloyd K. Smucker,515,,,
Lancaster,Elizabethtown Boro - 3rd Ward - 3rd Precinct,U.S. House,11,REP,Lloyd K. Smucker,280,,,
Lancaster,Ephrata Boro - 1st Ward,U.S. House,11,REP,Lloyd K. Smucker,619,,,
Lancaster,Ephrata Boro - 2nd Ward,U.S. House,11,REP,Lloyd K. Smucker,745,,,
Lancaster,Ephrata Boro - 3rd Ward,U.S. House,11,REP,Lloyd K. Smucker,838,,,
Lancaster,Ephrata Boro - 4th Ward,U.S. House,11,REP,Lloyd K. Smucker,593,,,
Lancaster,Lititz Boro - 1st Ward - 1st Precinct,U.S. House,11,REP,Lloyd K. Smucker,177,,,
Lancaster,Lititz Boro - 1st Ward - 2nd Precinct,U.S. House,11,REP,Lloyd K. Smucker,276,,,
Lancaster,Lititz Boro - 2nd Ward - 1st Precinct,U.S. House,11,REP,Lloyd K. Smucker,302,,,
Lancaster,Lititz Boro - 2nd Ward - 2nd Precinct,U.S. House,11,REP,Lloyd K. Smucker,418,,,
Lancaster,Lititz Boro - 3rd Ward - 1st Precinct,U.S. House,11,REP,Lloyd K. Smucker,400,,,
Lancaster,Lititz Boro - 3rd Ward - 2nd Precinct,U.S. House,11,REP,Lloyd K. Smucker,512,,,
Lancaster,Manheim Boro - 1st Ward,U.S. House,11,REP,Lloyd K. Smucker,593,,,
Lancaster,Manheim Boro - 2nd Ward,U.S. House,11,REP,Lloyd K. Smucker,442,,,
Lancaster,Marietta Boro - 1st Dist,U.S. House,11,REP,Lloyd K. Smucker,257,,,
Lancaster,Marietta Boro - 2nd Dist,U.S. House,11,REP,Lloyd K. Smucker,242,,,
Lancaster,Millersville Boro - 1st Dist,U.S. House,11,REP,Lloyd K. Smucker,261,,,
Lancaster,Millersville Boro - 2nd Dist,U.S. House,11,REP,Lloyd K. Smucker,351,,,
Lancaster,Millersville Boro - 3rd Dist,U.S. House,11,REP,Lloyd K. Smucker,259,,,
Lancaster,Millersville Boro - 4th Dist,U.S. House,11,REP,Lloyd K. Smucker,178,,,
Lancaster,Mount Joy Boro - East Ward,U.S. House,11,REP,Lloyd K. Smucker,378,,,
Lancaster,Mount Joy Boro - Florin Ward,U.S. House,11,REP,Lloyd K. Smucker,946,,,
Lancaster,Mount Joy Boro - West Ward,U.S. House,11,REP,Lloyd K. Smucker,540,,,
Lancaster,Mountville Boro,U.S. House,11,REP,Lloyd K. Smucker,619,,,
Lancaster,New Holland Boro - 1st Dist,U.S. House,11,REP,Lloyd K. Smucker,480,,,
Lancaster,New Holland Boro - 2nd Dist,U.S. House,11,REP,Lloyd K. Smucker,570,,,
Lancaster,New Holland Boro - 3rd Dist,U.S. House,11,REP,Lloyd K. Smucker,398,,,
Lancaster,Quarryville Boro,U.S. House,11,REP,Lloyd K. Smucker,701,,,
Lancaster,Strasburg Boro - 1st Ward,U.S. House,11,REP,Lloyd K. Smucker,463,,,
Lancaster,Strasburg Boro - 3rd Ward,U.S. House,11,REP,Lloyd K. Smucker,394,,,
Lancaster,Terre Hill Boro,U.S. House,11,REP,Lloyd K. Smucker,384,,,
Lancaster,Bart Twp,U.S. House,11,REP,Lloyd K. Smucker,420,,,
Lancaster,Brecknock Twp - Bowmansville Dist,U.S. House,11,REP,Lloyd K. Smucker,1171,,,
Lancaster,Brecknock Twp - Muddy Creek Dist,U.S. House,11,REP,Lloyd K. Smucker,661,,,
Lancaster,Caernarvon Twp,U.S. House,11,REP,Lloyd K. Smucker,940,,,
Lancaster,Clay Twp - North,U.S. House,11,REP,Lloyd K. Smucker,770,,,
Lancaster,Clay Twp - South,U.S. House,11,REP,Lloyd K. Smucker,979,,,
Lancaster,Cocalico East Twp - Smokestown Dist,U.S. House,11,REP,Lloyd K. Smucker,851,,,
Lancaster,Cocalico East Twp - Swartzville Dist,U.S. House,11,REP,Lloyd K. Smucker,496,,,
Lancaster,Cocalico East Twp - Stevens Dist,U.S. House,11,REP,Lloyd K. Smucker,546,,,
Lancaster,Cocalico East Twp - Reamstown Dist,U.S. House,11,REP,Lloyd K. Smucker,794,,,
Lancaster,Cocalico West Twp - Reinholds Dist,U.S. House,11,REP,Lloyd K. Smucker,749,,,
Lancaster,Cocalico West Twp - Schoeneck Dist,U.S. House,11,REP,Lloyd K. Smucker,967,,,
Lancaster,Colerain Twp,U.S. House,11,REP,Lloyd K. Smucker,796,,,
Lancaster,Conestoga Twp,U.S. House,11,REP,Lloyd K. Smucker,1046,,,
Lancaster,Conoy Twp,U.S. House,11,REP,Lloyd K. Smucker,1008,,,
Lancaster,Donegal East Twp - Maytown Dist,U.S. House,11,REP,Lloyd K. Smucker,652,,,
Lancaster,Donegal East Twp - Springville Dist,U.S. House,11,REP,Lloyd K. Smucker,916,,,
Lancaster,Donegal East Twp - Maytown West Dist,U.S. House,11,REP,Lloyd K. Smucker,641,,,
Lancaster,Donegal West Twp - 1st Dist,U.S. House,11,REP,Lloyd K. Smucker,518,,,
Lancaster,Donegal West Twp - 2nd Dist,U.S. House,11,REP,Lloyd K. Smucker,774,,,
Lancaster,Donegal West Twp - 3rd Dist,U.S. House,11,REP,Lloyd K. Smucker,873,,,
Lancaster,Donegal West Twp - 4th Dist,U.S. House,11,REP,Lloyd K. Smucker,616,,,
Lancaster,Drumore Twp,U.S. House,11,REP,Lloyd K. Smucker,546,,,
Lancaster,Drumore East Twp,U.S. House,11,REP,Lloyd K. Smucker,957,,,
Lancaster,Earl Twp - Martindale Dist,U.S. House,11,REP,Lloyd K. Smucker,606,,,
Lancaster,Earl Twp - New Holland Dist,U.S. House,11,REP,Lloyd K. Smucker,1008,,,
Lancaster,Earl East Twp - Blue Ball Dist,U.S. House,11,REP,Lloyd K. Smucker,879,,,
Lancaster,Earl East Twp - Terre Hill Dist,U.S. House,11,REP,Lloyd K. Smucker,577,,,
Lancaster,Earl West Twp - Earlville Dist,U.S. House,11,REP,Lloyd K. Smucker,649,,,
Lancaster,Earl West Twp - Farmersville Dist,U.S. House,11,REP,Lloyd K. Smucker,586,,,
Lancaster,Earl West Twp - North District,U.S. House,11,REP,Lloyd K. Smucker,560,,,
Lancaster,Eden Twp,U.S. House,11,REP,Lloyd K. Smucker,356,,,
Lancaster,Elizabeth Twp,U.S. House,11,REP,Lloyd K. Smucker,1169,,,
Lancaster,Ephrata Twp - Lincoln Dist,U.S. House,11,REP,Lloyd K. Smucker,714,,,
Lancaster,Ephrata Twp - Murrell Dist,U.S. House,11,REP,Lloyd K. Smucker,1036,,,
Lancaster,Ephrata Twp - Trout Run Dist,U.S. House,11,REP,Lloyd K. Smucker,508,,,
Lancaster,Fulton Twp,U.S. House,11,REP,Lloyd K. Smucker,637,,,
Lancaster,Hempfield East Twp - Barrcrest Dist,U.S. House,11,REP,Lloyd K. Smucker,206,,,
Lancaster,Hempfield East Twp - Centerville Dist,U.S. House,11,REP,Lloyd K. Smucker,606,,,
Lancaster,Hempfield East Twp - Cherry Hill Dist,U.S. House,11,REP,Lloyd K. Smucker,235,,,
Lancaster,Hempfield East Twp - Chestnut Ridge Dist,U.S. House,11,REP,Lloyd K. Smucker,540,,,
Lancaster,Hempfield East Twp - Friendly Dist,U.S. House,11,REP,Lloyd K. Smucker,230,,,
Lancaster,Hempfield East Twp - Spring Dist,U.S. House,11,REP,Lloyd K. Smucker,523,,,
Lancaster,Hempfield East Twp - Hempland Dist,U.S. House,11,REP,Lloyd K. Smucker,210,,,
Lancaster,Hempfield East Twp - Indian Springs Dist,U.S. House,11,REP,Lloyd K. Smucker,436,,,
Lancaster,Hempfield East Twp - Kings District,U.S. House,11,REP,Lloyd K. Smucker,335,,,
Lancaster,Hempfield East Twp - Landisville Dist,U.S. House,11,REP,Lloyd K. Smucker,446,,,
Lancaster,Hempfield East Twp - Millcreek Dist,U.S. House,11,REP,Lloyd K. Smucker,498,,,
Lancaster,Hempfield East Twp - Petersburg Dist,U.S. House,11,REP,Lloyd K. Smucker,444,,,
Lancaster,Hempfield East Twp - Pleasant View Dist,U.S. House,11,REP,Lloyd K. Smucker,449,,,
Lancaster,Hempfield East Twp - Rohrerstown Dist,U.S. House,11,REP,Lloyd K. Smucker,413,,,
Lancaster,Hempfield East Twp - Scotland Dist,U.S. House,11,REP,Lloyd K. Smucker,540,,,
Lancaster,Hempfield West Twp - Chestnut Hill Dist,U.S. House,11,REP,Lloyd K. Smucker,540,,,
Lancaster,Hempfield West Twp - Farmdale Dist,U.S. House,11,REP,Lloyd K. Smucker,662,,,
Lancaster,Hempfield West Twp - Ironville Dist,U.S. House,11,REP,Lloyd K. Smucker,552,,,
Lancaster,Hempfield West Twp - Silver Spring Dist,U.S. House,11,REP,Lloyd K. Smucker,563,,,
Lancaster,Hempfield West Twp - Oyster Point Dist,U.S. House,11,REP,Lloyd K. Smucker,650,,,
Lancaster,Hempfield West Twp - Highland Park Dist,U.S. House,11,REP,Lloyd K. Smucker,318,,,
Lancaster,Hempfield West Twp - Salunga Dist,U.S. House,11,REP,Lloyd K. Smucker,482,,,
Lancaster,Lampeter East Twp - 1st Dist,U.S. House,11,REP,Lloyd K. Smucker,546,,,
Lancaster,Lampeter East Twp - 2nd Dist,U.S. House,11,REP,Lloyd K. Smucker,544,,,
Lancaster,Lampeter East Twp - 3rd Dist,U.S. House,11,REP,Lloyd K. Smucker,486,,,
Lancaster,Lampeter East Twp - 4th Dist,U.S. House,11,REP,Lloyd K. Smucker,317,,,
Lancaster,Lampeter East Twp - 5th Dist,U.S. House,11,REP,Lloyd K. Smucker,323,,,
Lancaster,Lampeter East Twp - 6th Dist,U.S. House,11,REP,Lloyd K. Smucker,347,,,
Lancaster,Lampeter East Twp - 7th Dist,U.S. House,11,REP,Lloyd K. Smucker,677,,,
Lancaster,Lampeter East Twp - 8th Dist,U.S. House,11,REP,Lloyd K. Smucker,369,,,
Lancaster,Lampeter West Twp - Lampeter Dist,U.S. House,11,REP,Lloyd K. Smucker,661,,,
Lancaster,Lampeter West Twp - Lyndon Dist,U.S. House,11,REP,Lloyd K. Smucker,578,,,
Lancaster,Lampeter West Twp - Willow Street Dist,U.S. House,11,REP,Lloyd K. Smucker,736,,,
Lancaster,Lampeter West Twp - Locust Dist,U.S. House,11,REP,Lloyd K. Smucker,833,,,
Lancaster,Lampeter West Twp - Millport Dist,U.S. House,11,REP,Lloyd K. Smucker,632,,,
Lancaster,Lampeter West Twp - Lakes Dist,U.S. House,11,REP,Lloyd K. Smucker,648,,,
Lancaster,Lampeter West Twp - Windy Hill Dist,U.S. House,11,REP,Lloyd K. Smucker,991,,,
Lancaster,Lancaster Twp - 1st Dist,U.S. House,11,REP,Lloyd K. Smucker,145,,,
Lancaster,Lancaster Twp - 2nd Dist,U.S. House,11,REP,Lloyd K. Smucker,100,,,
Lancaster,Lancaster Twp - 3rd Dist,U.S. House,11,REP,Lloyd K. Smucker,153,,,
Lancaster,Lancaster Twp - 4th Dist,U.S. House,11,REP,Lloyd K. Smucker,242,,,
Lancaster,Lancaster Twp - 5th Dist,U.S. House,11,REP,Lloyd K. Smucker,237,,,
Lancaster,Lancaster Twp - 6th Dist,U.S. House,11,REP,Lloyd K. Smucker,254,,,
Lancaster,Lancaster Twp - 7th Dist,U.S. House,11,REP,Lloyd K. Smucker,267,,,
Lancaster,Lancaster Twp - 8th Dist,U.S. House,11,REP,Lloyd K. Smucker,318,,,
Lancaster,Lancaster Twp - 9th Dist,U.S. House,11,REP,Lloyd K. Smucker,353,,,
Lancaster,Leacock Twp,U.S. House,11,REP,Lloyd K. Smucker,856,,,
Lancaster,Leacock Upper Twp - Bareville Dist,U.S. House,11,REP,Lloyd K. Smucker,682,,,
Lancaster,Leacock Upper Twp - Leacock Dist,U.S. House,11,REP,Lloyd K. Smucker,557,,,
Lancaster,Leacock Upper Twp - Leola Dist,U.S. House,11,REP,Lloyd K. Smucker,460,,,
Lancaster,Little Britain Twp,U.S. House,11,REP,Lloyd K. Smucker,935,,,
Lancaster,Manheim Twp - 1st Dist,U.S. House,11,REP,Lloyd K. Smucker,549,,,
Lancaster,Manheim Twp - 2nd Dist,U.S. House,11,REP,Lloyd K. Smucker,492,,,
Lancaster,Manheim Twp - 3rd Dist,U.S. House,11,REP,Lloyd K. Smucker,366,,,
Lancaster,Manheim Twp - 4th Dist,U.S. House,11,REP,Lloyd K. Smucker,392,,,
Lancaster,Manheim Twp - 5th Dist,U.S. House,11,REP,Lloyd K. Smucker,427,,,
Lancaster,Manheim Twp - 6th Dist,U.S. House,11,REP,Lloyd K. Smucker,551,,,
Lancaster,Manheim Twp - 7th Dist - 41st,U.S. House,11,REP,Lloyd K. Smucker,79,,,
Lancaster,Manheim Twp - 7th Dist - 96th,U.S. House,11,REP,Lloyd K. Smucker,45,,,
Lancaster,Manheim Twp - 8th Dist,U.S. House,11,REP,Lloyd K. Smucker,271,,,
Lancaster,Manheim Twp - 9th Dist,U.S. House,11,REP,Lloyd K. Smucker,315,,,
Lancaster,Manheim Twp - 10th Dist,U.S. House,11,REP,Lloyd K. Smucker,451,,,
Lancaster,Manheim Twp - 11th Dist,U.S. House,11,REP,Lloyd K. Smucker,198,,,
Lancaster,Manheim Twp - 12th Dist,U.S. House,11,REP,Lloyd K. Smucker,313,,,
Lancaster,Manheim Twp - 13th Dist,U.S. House,11,REP,Lloyd K. Smucker,608,,,
Lancaster,Manheim Twp - 14th Dist,U.S. House,11,REP,Lloyd K. Smucker,363,,,
Lancaster,Manheim Twp - 15th Dist,U.S. House,11,REP,Lloyd K. Smucker,370,,,
Lancaster,Manheim Twp - 16th Dist,U.S. House,11,REP,Lloyd K. Smucker,732,,,
Lancaster,Manheim Twp - 17th Dist,U.S. House,11,REP,Lloyd K. Smucker,296,,,
Lancaster,Manheim Twp - 18th Dist,U.S. House,11,REP,Lloyd K. Smucker,333,,,
Lancaster,Manheim Twp - 19th Dist,U.S. House,11,REP,Lloyd K. Smucker,280,,,
Lancaster,Manheim Twp - 20th Dist,U.S. House,11,REP,Lloyd K. Smucker,595,,,
Lancaster,Manheim Twp - 21st Dist,U.S. House,11,REP,Lloyd K. Smucker,629,,,
Lancaster,Manheim Twp - 22nd Dist,U.S. House,11,REP,Lloyd K. Smucker,327,,,
Lancaster,Manheim Twp - 23rd Dist,U.S. House,11,REP,Lloyd K. Smucker,661,,,
Lancaster,Manor Twp - Bethel Dist,U.S. House,11,REP,Lloyd K. Smucker,226,,,
Lancaster,Manor Twp - Hambright Dist,U.S. House,11,REP,Lloyd K. Smucker,553,,,
Lancaster,Manor Twp - Indiantown Dist,U.S. House,11,REP,Lloyd K. Smucker,507,,,
Lancaster,Manor Twp - Leisure Dist,U.S. House,11,REP,Lloyd K. Smucker,871,,,
Lancaster,Manor Twp - Manor New Dist,U.S. House,11,REP,Lloyd K. Smucker,733,,,
Lancaster,Manor Twp - Washington Boro Dist,U.S. House,11,REP,Lloyd K. Smucker,503,,,
Lancaster,Manor Twp - West Lancaster Dist,U.S. House,11,REP,Lloyd K. Smucker,445,,,
Lancaster,Manor Twp - New East Dist,U.S. House,11,REP,Lloyd K. Smucker,761,,,
Lancaster,Manor Twp - Hershey Mill Dist,U.S. House,11,REP,Lloyd K. Smucker,310,,,
Lancaster,Martic Twp - Marticville Dist,U.S. House,11,REP,Lloyd K. Smucker,759,,,
Lancaster,Martic Twp - Holtwood Dist,U.S. House,11,REP,Lloyd K. Smucker,543,,,
Lancaster,Mount Joy Twp - Milton Grove Dist,U.S. House,11,REP,Lloyd K. Smucker,736,,,
Lancaster,Mount Joy Twp - Fairview,U.S. House,11,REP,Lloyd K. Smucker,713,,,
Lancaster,Mount Joy Twp - Cloverleaf,U.S. House,11,REP,Lloyd K. Smucker,631,,,
Lancaster,Mount Joy Twp - Hershey Road,U.S. House,11,REP,Lloyd K. Smucker,745,,,
Lancaster,Paradise Twp,U.S. House,11,REP,Lloyd K. Smucker,1014,,,
Lancaster,Penn Twp - Junction Dist,U.S. House,11,REP,Lloyd K. Smucker,1023,,,
Lancaster,Penn Twp - South Penn Dist,U.S. House,11,REP,Lloyd K. Smucker,859,,,
Lancaster,Penn Twp - Penryn,U.S. House,11,REP,Lloyd K. Smucker,823,,,
Lancaster,Pequea Twp - West Willow Dist,U.S. House,11,REP,Lloyd K. Smucker,884,,,
