county,precinct,office,district,party,candidate,votes,election_day,mail,provisional,extra
Franklin,Greencastle Boro-2nd Dst,STATE TREASURER,,LIB,JOE SOLOSKI,45,35,9,1,0
Franklin,Greencastle Boro-2nd Dst,STATE TREASURER,,GRE,TIMOTHY RUNKLE,14,8,6,0,0
Franklin,Greencastle Boro-2nd Dst,STATE TREASURER,,,Write-In: Scattered,1,1,0,0,0
Franklin,Greencastle Boro-2nd Dst,STATE TREASURER,,,Write-In: Blank,0,0,0,0,0
Franklin,Greencastle Boro-2nd Dst,STATE TREASURER,,,Write-In: Invalid,0,0,0,0,0
Franklin,Greencastle Boro-2nd Dst,STATE TREASURER,,,Write-In Totals,1,1,0,0,0
Franklin,Greencastle Boro-2nd Dst,STATE TREASURER,,,Not Assigned,0,0,0,0,0
Franklin,Greencastle Boro-2nd Dst,STATE TREASURER,,,Overvotes,1,0,1,0,0
Franklin,Greencastle Boro-2nd Dst,STATE TREASURER,,,Undervotes,31,23,7,1,0
Franklin,Greencastle Boro-2nd Dst,U.S. House,13,REP,JOHN JOYCE,817,679,128,10,0
Franklin,Greencastle Boro-2nd Dst,U.S. House,13,DEM,TODD ROWLEY,337,169,159,9,0
Franklin,Greencastle Boro-2nd Dst,U.S. House,13,,Write-In: Scattered,4,1,3,0,0
Franklin,Greencastle Boro-2nd Dst,U.S. House,13,,Write-In: Invalid,0,0,0,0,0
Franklin,Greencastle Boro-2nd Dst,U.S. House,13,,Write-In: Blank,0,0,0,0,0
Franklin,Greencastle Boro-2nd Dst,U.S. House,13,,Write-In Totals,4,1,3,0,0
Franklin,Greencastle Boro-2nd Dst,U.S. House,13,,Not Assigned,0,0,0,0,0
Franklin,Greencastle Boro-2nd Dst,U.S. House,13,,Overvotes,0,0,0,0,0
Franklin,Greencastle Boro-2nd Dst,U.S. House,13,,Undervotes,23,17,6,0,0
Franklin,Greencastle Boro-2nd Dst,State House,90,REP,PAUL SCHEMEL,990,773,202,15,0
Franklin,Greencastle Boro-2nd Dst,State House,90,,Write-In: Scattered,43,16,26,1,0
Franklin,Greencastle Boro-2nd Dst,State House,90,,Write-In: Invalid,15,6,8,1,0
Franklin,Greencastle Boro-2nd Dst,State House,90,,Write-In: Laura Jeu,8,5,3,0,0
Franklin,Greencastle Boro-2nd Dst,State House,90,,Write-In: Blank,3,1,2,0,0
Franklin,Greencastle Boro-2nd Dst,State House,90,,Write-In Totals,69,28,39,2,0
Franklin,Greencastle Boro-2nd Dst,State House,90,,Not Assigned,0,0,0,0,0
Franklin,Greencastle Boro-2nd Dst,State House,90,,Overvotes,0,0,0,0,0
Franklin,Greencastle Boro-2nd Dst,State House,90,,Undervotes,122,65,55,2,0
Franklin,Greene Twp-1st Dst,Registered Voters,,,,2074,,,,
Franklin,Greene Twp-1st Dst,Ballots Cast,,,,1635,1227,392,16,0
Franklin,Greene Twp-1st Dst,Ballots Cast Blank,,,,1,0,1,0,0
Franklin,Greene Twp-1st Dst,President,,REP,TRUMP and PENCE,1186,1035,141,10,0
Franklin,Greene Twp-1st Dst,President,,DEM,BIDEN and HARRIS,418,171,241,6,0
Franklin,Greene Twp-1st Dst,President,,LIB,JORGENSEN and COHEN,22,17,5,0,0
Franklin,Greene Twp-1st Dst,President,,,Write-In: Hawkins Howie (All Variants),3,2,1,0,0
Franklin,Greene Twp-1st Dst,President,,,Write-In: Scattered,2,1,1,0,0
Franklin,Greene Twp-1st Dst,President,,,Write-In: Carroll Brian (All Variants),1,1,0,0,0
Franklin,Greene Twp-1st Dst,President,,,Write-In: Donald Trump,0,0,0,0,0
Franklin,Greene Twp-1st Dst,President,,,Write-In: Blank,0,0,0,0,0
Franklin,Greene Twp-1st Dst,President,,,Write-In: West Kanye (All Variants),0,0,0,0,0
Franklin,Greene Twp-1st Dst,President,,,Write-In: Simmons Jade (All Variants),0,0,0,0,0
Franklin,Greene Twp-1st Dst,President,,,Write-In: Invalid,0,0,0,0,0
Franklin,Greene Twp-1st Dst,President,,,Write-In Totals,6,4,2,0,0
Franklin,Greene Twp-1st Dst,President,,,Not Assigned,0,0,0,0,0
Franklin,Greene Twp-1st Dst,President,,,Overvotes,0,0,0,0,0
Franklin,Greene Twp-1st Dst,President,,,Undervotes,3,0,3,0,0
Franklin,Greene Twp-1st Dst,ATTORNEY GENERAL,,REP,HEATHER HEIDELBAUGH,1131,983,139,9,0
Franklin,Greene Twp-1st Dst,ATTORNEY GENERAL,,DEM,JOSH SHAPIRO,421,184,231,6,0
Franklin,Greene Twp-1st Dst,ATTORNEY GENERAL,,LIB,DANIEL WASSMER,29,23,5,1,0
Franklin,Greene Twp-1st Dst,ATTORNEY GENERAL,,GRE,RICHARD L. WEISS,19,12,7,0,0
Franklin,Greene Twp-1st Dst,ATTORNEY GENERAL,,,Write-In: Blank,0,0,0,0,0
Franklin,Greene Twp-1st Dst,ATTORNEY GENERAL,,,Write-In: Scattered,0,0,0,0,0
Franklin,Greene Twp-1st Dst,ATTORNEY GENERAL,,,Write-In: Invalid,0,0,0,0,0
Franklin,Greene Twp-1st Dst,ATTORNEY GENERAL,,,Write-In Totals,0,0,0,0,0
Franklin,Greene Twp-1st Dst,ATTORNEY GENERAL,,,Not Assigned,0,0,0,0,0
Franklin,Greene Twp-1st Dst,ATTORNEY GENERAL,,,Overvotes,0,0,0,0,0
Franklin,Greene Twp-1st Dst,ATTORNEY GENERAL,,,Undervotes,35,25,10,0,0
Franklin,Greene Twp-1st Dst,AUDITOR GENERAL,,REP,TIMOTHY DEFOOR,1161,1007,145,9,0
Franklin,Greene Twp-1st Dst,AUDITOR GENERAL,,DEM,NINA AHMAD,352,132,215,5,0
Franklin,Greene Twp-1st Dst,AUDITOR GENERAL,,LIB,JENNIFER MOORE,62,49,11,2,0
Franklin,Greene Twp-1st Dst,AUDITOR GENERAL,,GRE,OLIVIA FAISON,18,11,7,0,0
Franklin,Greene Twp-1st Dst,AUDITOR GENERAL,,,Write-In: Blank,0,0,0,0,0
Franklin,Greene Twp-1st Dst,AUDITOR GENERAL,,,Write-In: Invalid,0,0,0,0,0
Franklin,Greene Twp-1st Dst,AUDITOR GENERAL,,,Write-In: Scattered,0,0,0,0,0
Franklin,Greene Twp-1st Dst,AUDITOR GENERAL,,,Write-In Totals,0,0,0,0,0
Franklin,Greene Twp-1st Dst,AUDITOR GENERAL,,,Not Assigned,0,0,0,0,0
Franklin,Greene Twp-1st Dst,AUDITOR GENERAL,,,Overvotes,0,0,0,0,0
Franklin,Greene Twp-1st Dst,AUDITOR GENERAL,,,Undervotes,42,28,14,0,0
Franklin,Greene Twp-1st Dst,STATE TREASURER,,REP,STACY L. GARRITY,1149,997,143,9,0
Franklin,Greene Twp-1st Dst,STATE TREASURER,,DEM,JOE TORSELLA,375,150,219,6,0
Franklin,Greene Twp-1st Dst,STATE TREASURER,,LIB,JOE SOLOSKI,51,43,7,1,0
Franklin,Greene Twp-1st Dst,STATE TREASURER,,GRE,TIMOTHY RUNKLE,20,12,8,0,0
Franklin,Greene Twp-1st Dst,STATE TREASURER,,,Write-In: Scattered,1,0,1,0,0
Franklin,Greene Twp-1st Dst,STATE TREASURER,,,Write-In: Blank,0,0,0,0,0
Franklin,Greene Twp-1st Dst,STATE TREASURER,,,Write-In: Invalid,0,0,0,0,0
Franklin,Greene Twp-1st Dst,STATE TREASURER,,,Write-In Totals,1,0,1,0,0
Franklin,Greene Twp-1st Dst,STATE TREASURER,,,Not Assigned,0,0,0,0,0
Franklin,Greene Twp-1st Dst,STATE TREASURER,,,Overvotes,0,0,0,0,0
Franklin,Greene Twp-1st Dst,STATE TREASURER,,,Undervotes,39,25,14,0,0
Franklin,Greene Twp-1st Dst,U.S. House,13,REP,JOHN JOYCE,1199,1036,152,11,0
Franklin,Greene Twp-1st Dst,U.S. House,13,DEM,TODD ROWLEY,397,164,228,5,0
Franklin,Greene Twp-1st Dst,U.S. House,13,,Write-In: Scattered,1,0,1,0,0
Franklin,Greene Twp-1st Dst,U.S. House,13,,Write-In: Invalid,0,0,0,0,0
Franklin,Greene Twp-1st Dst,U.S. House,13,,Write-In: Blank,0,0,0,0,0
Franklin,Greene Twp-1st Dst,U.S. House,13,,Write-In Totals,1,0,1,0,0
Franklin,Greene Twp-1st Dst,U.S. House,13,,Not Assigned,0,0,0,0,0
Franklin,Greene Twp-1st Dst,U.S. House,13,,Overvotes,1,0,1,0,0
Franklin,Greene Twp-1st Dst,U.S. House,13,,Undervotes,37,27,10,0,0
Franklin,Greene Twp-1st Dst,State Senate,33,REP,DOUG MASTRIANO,1201,1045,145,11,0
Franklin,Greene Twp-1st Dst,State Senate,33,DEM,RICH STERNER,403,163,235,5,0
Franklin,Greene Twp-1st Dst,State Senate,33,,Write-In: Scattered,4,2,2,0,0
Franklin,Greene Twp-1st Dst,State Senate,33,,Write-In: Blank,0,0,0,0,0
Franklin,Greene Twp-1st Dst,State Senate,33,,Write-In: Invalid,0,0,0,0,0
Franklin,Greene Twp-1st Dst,State Senate,33,,Write-In Totals,4,2,2,0,0
Franklin,Greene Twp-1st Dst,State Senate,33,,Not Assigned,0,0,0,0,0
Franklin,Greene Twp-1st Dst,State Senate,33,,Overvotes,0,0,0,0,0
Franklin,Greene Twp-1st Dst,State Senate,33,,Undervotes,27,17,10,0,0
Franklin,Greene Twp-1st Dst,State House,89,REP,ROB KAUFFMAN,1416,1140,261,15,0
Franklin,Greene Twp-1st Dst,State House,89,,Write-In: Scattered,42,12,30,0,0
Franklin,Greene Twp-1st Dst,State House,89,,Write-In: Blank,5,2,3,0,0
Franklin,Greene Twp-1st Dst,State House,89,,Write-In: Invalid,5,2,3,0,0
Franklin,Greene Twp-1st Dst,State House,89,,Write-In Totals,52,16,36,0,0
Franklin,Greene Twp-1st Dst,State House,89,,Not Assigned,0,0,0,0,0
Franklin,Greene Twp-1st Dst,State House,89,,Overvotes,0,0,0,0,0
Franklin,Greene Twp-1st Dst,State House,89,,Undervotes,167,71,95,1,0
Franklin,Greene Twp-2nd Dst,Registered Voters,,,,1965,,,,
Franklin,Greene Twp-2nd Dst,Ballots Cast,,,,1606,925,669,12,0
Franklin,Greene Twp-2nd Dst,Ballots Cast Blank,,,,0,0,0,0,0
Franklin,Greene Twp-2nd Dst,President,,REP,TRUMP and PENCE,968,727,230,11,0
Franklin,Greene Twp-2nd Dst,President,,DEM,BIDEN and HARRIS,608,183,424,1,0
Franklin,Greene Twp-2nd Dst,President,,LIB,JORGENSEN and COHEN,18,11,7,0,0
Franklin,Greene Twp-2nd Dst,President,,,Write-In: Scattered,3,2,1,0,0
Franklin,Greene Twp-2nd Dst,President,,,Write-In: Invalid,2,2,0,0,0
Franklin,Greene Twp-2nd Dst,President,,,Write-In: Hawkins Howie (All Variants),1,0,1,0,0
Franklin,Greene Twp-2nd Dst,President,,,Write-In: Donald Trump,0,0,0,0,0
Franklin,Greene Twp-2nd Dst,President,,,Write-In: Carroll Brian (All Variants),0,0,0,0,0
Franklin,Greene Twp-2nd Dst,President,,,Write-In: Blank,0,0,0,0,0
Franklin,Greene Twp-2nd Dst,President,,,Write-In: West Kanye (All Variants),0,0,0,0,0
Franklin,Greene Twp-2nd Dst,President,,,Write-In: Simmons Jade (All Variants),0,0,0,0,0
Franklin,Greene Twp-2nd Dst,President,,,Write-In Totals,6,4,2,0,0
Franklin,Greene Twp-2nd Dst,President,,,Not Assigned,0,0,0,0,0
Franklin,Greene Twp-2nd Dst,President,,,Overvotes,1,0,1,0,0
Franklin,Greene Twp-2nd Dst,President,,,Undervotes,5,0,5,0,0
Franklin,Greene Twp-2nd Dst,ATTORNEY GENERAL,,REP,HEATHER HEIDELBAUGH,971,702,259,10,0
Franklin,Greene Twp-2nd Dst,ATTORNEY GENERAL,,DEM,JOSH SHAPIRO,572,187,383,2,0
Franklin,Greene Twp-2nd Dst,ATTORNEY GENERAL,,LIB,DANIEL WASSMER,21,14,7,0,0
Franklin,Greene Twp-2nd Dst,ATTORNEY GENERAL,,GRE,RICHARD L. WEISS,12,7,5,0,0
Franklin,Greene Twp-2nd Dst,ATTORNEY GENERAL,,,Write-In: Blank,0,0,0,0,0
Franklin,Greene Twp-2nd Dst,ATTORNEY GENERAL,,,Write-In: Scattered,0,0,0,0,0
Franklin,Greene Twp-2nd Dst,ATTORNEY GENERAL,,,Write-In: Invalid,0,0,0,0,0
Franklin,Greene Twp-2nd Dst,ATTORNEY GENERAL,,,Write-In Totals,0,0,0,0,0
Franklin,Greene Twp-2nd Dst,ATTORNEY GENERAL,,,Not Assigned,0,0,0,0,0
Franklin,Greene Twp-2nd Dst,ATTORNEY GENERAL,,,Overvotes,1,1,0,0,0
Franklin,Greene Twp-2nd Dst,ATTORNEY GENERAL,,,Undervotes,29,14,15,0,0
Franklin,Greene Twp-2nd Dst,AUDITOR GENERAL,,REP,TIMOTHY DEFOOR,992,722,259,11,0
Franklin,Greene Twp-2nd Dst,AUDITOR GENERAL,,DEM,NINA AHMAD,521,153,367,1,0
Franklin,Greene Twp-2nd Dst,AUDITOR GENERAL,,LIB,JENNIFER MOORE,39,27,12,0,0
Franklin,Greene Twp-2nd Dst,AUDITOR GENERAL,,GRE,OLIVIA FAISON,13,7,6,0,0
Franklin,Greene Twp-2nd Dst,AUDITOR GENERAL,,,Write-In: Blank,0,0,0,0,0
Franklin,Greene Twp-2nd Dst,AUDITOR GENERAL,,,Write-In: Invalid,0,0,0,0,0
Franklin,Greene Twp-2nd Dst,AUDITOR GENERAL,,,Write-In: Scattered,0,0,0,0,0
Franklin,Greene Twp-2nd Dst,AUDITOR GENERAL,,,Write-In Totals,0,0,0,0,0
Franklin,Greene Twp-2nd Dst,AUDITOR GENERAL,,,Not Assigned,0,0,0,0,0
Franklin,Greene Twp-2nd Dst,AUDITOR GENERAL,,,Overvotes,2,0,2,0,0
Franklin,Greene Twp-2nd Dst,AUDITOR GENERAL,,,Undervotes,39,16,23,0,0
Franklin,Greene Twp-2nd Dst,STATE TREASURER,,REP,STACY L. GARRITY,992,715,268,9,0
Franklin,Greene Twp-2nd Dst,STATE TREASURER,,DEM,JOE TORSELLA,534,165,368,1,0
Franklin,Greene Twp-2nd Dst,STATE TREASURER,,LIB,JOE SOLOSKI,21,17,3,1,0
Franklin,Greene Twp-2nd Dst,STATE TREASURER,,GRE,TIMOTHY RUNKLE,16,8,8,0,0
Franklin,Greene Twp-2nd Dst,STATE TREASURER,,,Write-In: Blank,0,0,0,0,0
Franklin,Greene Twp-2nd Dst,STATE TREASURER,,,Write-In: Invalid,0,0,0,0,0
Franklin,Greene Twp-2nd Dst,STATE TREASURER,,,Write-In: Scattered,0,0,0,0,0
Franklin,Greene Twp-2nd Dst,STATE TREASURER,,,Write-In Totals,0,0,0,0,0
Franklin,Greene Twp-2nd Dst,STATE TREASURER,,,Not Assigned,0,0,0,0,0
Franklin,Greene Twp-2nd Dst,STATE TREASURER,,,Overvotes,0,0,0,0,0
Franklin,Greene Twp-2nd Dst,STATE TREASURER,,,Undervotes,43,20,22,1,0
Franklin,Greene Twp-2nd Dst,U.S. House,13,REP,JOHN JOYCE,1017,740,266,11,0
Franklin,Greene Twp-2nd Dst,U.S. House,13,DEM,TODD ROWLEY,563,171,391,1,0
Franklin,Greene Twp-2nd Dst,U.S. House,13,,Write-In: Scattered,0,0,0,0,0
Franklin,Greene Twp-2nd Dst,U.S. House,13,,Write-In: Invalid,0,0,0,0,0
Franklin,Greene Twp-2nd Dst,U.S. House,13,,Write-In: Blank,0,0,0,0,0
Franklin,Greene Twp-2nd Dst,U.S. House,13,,Write-In Totals,0,0,0,0,0
Franklin,Greene Twp-2nd Dst,U.S. House,13,,Not Assigned,0,0,0,0,0
Franklin,Greene Twp-2nd Dst,U.S. House,13,,Overvotes,0,0,0,0,0
Franklin,Greene Twp-2nd Dst,U.S. House,13,,Undervotes,26,14,12,0,0
Franklin,Greene Twp-2nd Dst,State Senate,33,REP,DOUG MASTRIANO,1017,746,261,10,0
Franklin,Greene Twp-2nd Dst,State Senate,33,DEM,RICH STERNER,555,163,390,2,0
Franklin,Greene Twp-2nd Dst,State Senate,33,,Write-In: Scattered,2,2,0,0,0
Franklin,Greene Twp-2nd Dst,State Senate,33,,Write-In: Invalid,1,1,0,0,0
Franklin,Greene Twp-2nd Dst,State Senate,33,,Write-In: Blank,0,0,0,0,0
Franklin,Greene Twp-2nd Dst,State Senate,33,,Write-In Totals,3,3,0,0,0
Franklin,Greene Twp-2nd Dst,State Senate,33,,Not Assigned,0,0,0,0,0
Franklin,Greene Twp-2nd Dst,State Senate,33,,Overvotes,1,1,0,0,0
Franklin,Greene Twp-2nd Dst,State Senate,33,,Undervotes,30,12,18,0,0
Franklin,Greene Twp-2nd Dst,State House,89,REP,ROB KAUFFMAN,1283,832,439,12,0
Franklin,Greene Twp-2nd Dst,State House,89,,Write-In: Scattered,46,13,33,0,0
Franklin,Greene Twp-2nd Dst,State House,89,,Write-In: Invalid,21,10,11,0,0
Franklin,Greene Twp-2nd Dst,State House,89,,Write-In: Blank,6,3,3,0,0
Franklin,Greene Twp-2nd Dst,State House,89,,Write-In Totals,73,26,47,0,0
Franklin,Greene Twp-2nd Dst,State House,89,,Not Assigned,0,0,0,0,0
Franklin,Greene Twp-2nd Dst,State House,89,,Overvotes,0,0,0,0,0
Franklin,Greene Twp-2nd Dst,State House,89,,Undervotes,250,67,183,0,0
Franklin,Greene Twp-3rd Dst,Registered Voters,,,,1793,,,,
Franklin,Greene Twp-3rd Dst,Ballots Cast,,,,1497,1136,348,13,0
Franklin,Greene Twp-3rd Dst,Ballots Cast Blank,,,,0,0,0,0,0
Franklin,Greene Twp-3rd Dst,President,,REP,TRUMP and PENCE,1063,932,126,5,0
Franklin,Greene Twp-3rd Dst,President,,DEM,BIDEN and HARRIS,401,183,210,8,0
Franklin,Greene Twp-3rd Dst,President,,LIB,JORGENSEN and COHEN,21,13,8,0,0
Franklin,Greene Twp-3rd Dst,President,,,Write-In: Scattered,5,4,1,0,0
Franklin,Greene Twp-3rd Dst,President,,,Write-In: Hawkins Howie (All Variants),2,0,2,0,0
Franklin,Greene Twp-3rd Dst,President,,,Write-In: West Kanye (All Variants),1,1,0,0,0
Franklin,Greene Twp-3rd Dst,President,,,Write-In: Invalid,1,1,0,0,0
Franklin,Greene Twp-3rd Dst,President,,,Write-In: Donald Trump,0,0,0,0,0
Franklin,Greene Twp-3rd Dst,President,,,Write-In: Carroll Brian (All Variants),0,0,0,0,0
Franklin,Greene Twp-3rd Dst,President,,,Write-In: Blank,0,0,0,0,0
Franklin,Greene Twp-3rd Dst,President,,,Write-In: Simmons Jade (All Variants),0,0,0,0,0
Franklin,Greene Twp-3rd Dst,President,,,Write-In Totals,9,6,3,0,0
Franklin,Greene Twp-3rd Dst,President,,,Not Assigned,0,0,0,0,0
Franklin,Greene Twp-3rd Dst,President,,,Overvotes,0,0,0,0,0
Franklin,Greene Twp-3rd Dst,President,,,Undervotes,3,2,1,0,0
Franklin,Greene Twp-3rd Dst,ATTORNEY GENERAL,,REP,HEATHER HEIDELBAUGH,1040,901,134,5,0
Franklin,Greene Twp-3rd Dst,ATTORNEY GENERAL,,DEM,JOSH SHAPIRO,383,186,189,8,0
Franklin,Greene Twp-3rd Dst,ATTORNEY GENERAL,,LIB,DANIEL WASSMER,30,19,11,0,0
Franklin,Greene Twp-3rd Dst,ATTORNEY GENERAL,,GRE,RICHARD L. WEISS,15,11,4,0,0
Franklin,Greene Twp-3rd Dst,ATTORNEY GENERAL,,,Write-In: Blank,1,1,0,0,0
Franklin,Greene Twp-3rd Dst,ATTORNEY GENERAL,,,Write-In: Scattered,0,0,0,0,0
Franklin,Greene Twp-3rd Dst,ATTORNEY GENERAL,,,Write-In: Invalid,0,0,0,0,0
Franklin,Greene Twp-3rd Dst,ATTORNEY GENERAL,,,Write-In Totals,1,1,0,0,0
Franklin,Greene Twp-3rd Dst,ATTORNEY GENERAL,,,Not Assigned,0,0,0,0,0
Franklin,Greene Twp-3rd Dst,ATTORNEY GENERAL,,,Overvotes,1,1,0,0,0
Franklin,Greene Twp-3rd Dst,ATTORNEY GENERAL,,,Undervotes,27,17,10,0,0
Franklin,Greene Twp-3rd Dst,AUDITOR GENERAL,,REP,TIMOTHY DEFOOR,1064,916,143,5,0
Franklin,Greene Twp-3rd Dst,AUDITOR GENERAL,,DEM,NINA AHMAD,336,150,178,8,0
Franklin,Greene Twp-3rd Dst,AUDITOR GENERAL,,LIB,JENNIFER MOORE,50,41,9,0,0
Franklin,Greene Twp-3rd Dst,AUDITOR GENERAL,,GRE,OLIVIA FAISON,17,11,6,0,0
Franklin,Greene Twp-3rd Dst,AUDITOR GENERAL,,,Write-In: Blank,1,1,0,0,0
Franklin,Greene Twp-3rd Dst,AUDITOR GENERAL,,,Write-In: Invalid,0,0,0,0,0
Franklin,Greene Twp-3rd Dst,AUDITOR GENERAL,,,Write-In: Scattered,0,0,0,0,0
Franklin,Greene Twp-3rd Dst,AUDITOR GENERAL,,,Write-In Totals,1,1,0,0,0
Franklin,Greene Twp-3rd Dst,AUDITOR GENERAL,,,Not Assigned,0,0,0,0,0
Franklin,Greene Twp-3rd Dst,AUDITOR GENERAL,,,Overvotes,0,0,0,0,0
Franklin,Greene Twp-3rd Dst,AUDITOR GENERAL,,,Undervotes,29,17,12,0,0
Franklin,Greene Twp-3rd Dst,STATE TREASURER,,REP,STACY L. GARRITY,1059,919,135,5,0
Franklin,Greene Twp-3rd Dst,STATE TREASURER,,DEM,JOE TORSELLA,349,152,189,8,0
Franklin,Greene Twp-3rd Dst,STATE TREASURER,,LIB,JOE SOLOSKI,32,26,6,0,0
Franklin,Greene Twp-3rd Dst,STATE TREASURER,,GRE,TIMOTHY RUNKLE,20,15,5,0,0
Franklin,Greene Twp-3rd Dst,STATE TREASURER,,,Write-In: Blank,1,1,0,0,0
Franklin,Greene Twp-3rd Dst,STATE TREASURER,,,Write-In: Invalid,0,0,0,0,0
Franklin,Greene Twp-3rd Dst,STATE TREASURER,,,Write-In: Scattered,0,0,0,0,0
Franklin,Greene Twp-3rd Dst,STATE TREASURER,,,Write-In Totals,1,1,0,0,0
Franklin,Greene Twp-3rd Dst,STATE TREASURER,,,Not Assigned,0,0,0,0,0
Franklin,Greene Twp-3rd Dst,STATE TREASURER,,,Overvotes,0,0,0,0,0
Franklin,Greene Twp-3rd Dst,STATE TREASURER,,,Undervotes,36,23,13,0,0
Franklin,Greene Twp-3rd Dst,U.S. House,13,REP,JOHN JOYCE,1093,946,142,5,0
Franklin,Greene Twp-3rd Dst,U.S. House,13,DEM,TODD ROWLEY,381,174,199,8,0
Franklin,Greene Twp-3rd Dst,U.S. House,13,,Write-In: Blank,2,2,0,0,0
Franklin,Greene Twp-3rd Dst,U.S. House,13,,Write-In: Scattered,0,0,0,0,0
Franklin,Greene Twp-3rd Dst,U.S. House,13,,Write-In: Invalid,0,0,0,0,0
Franklin,Greene Twp-3rd Dst,U.S. House,13,,Write-In Totals,2,2,0,0,0
Franklin,Greene Twp-3rd Dst,U.S. House,13,,Not Assigned,0,0,0,0,0
Franklin,Greene Twp-3rd Dst,U.S. House,13,,Overvotes,0,0,0,0,0
Franklin,Greene Twp-3rd Dst,U.S. House,13,,Undervotes,21,14,7,0,0
Franklin,Greene Twp-3rd Dst,State Senate,33,REP,DOUG MASTRIANO,1089,944,140,5,0
Franklin,Greene Twp-3rd Dst,State Senate,33,DEM,RICH STERNER,380,173,199,8,0
Franklin,Greene Twp-3rd Dst,State Senate,33,,Write-In: Blank,2,2,0,0,0
Franklin,Greene Twp-3rd Dst,State Senate,33,,Write-In: Invalid,1,1,0,0,0
Franklin,Greene Twp-3rd Dst,State Senate,33,,Write-In: Scattered,0,0,0,0,0
Franklin,Greene Twp-3rd Dst,State Senate,33,,Write-In Totals,3,3,0,0,0
Franklin,Greene Twp-3rd Dst,State Senate,33,,Not Assigned,0,0,0,0,0
Franklin,Greene Twp-3rd Dst,State Senate,33,,Overvotes,0,0,0,0,0
Franklin,Greene Twp-3rd Dst,State Senate,33,,Undervotes,25,16,9,0,0
Franklin,Greene Twp-3rd Dst,State House,89,REP,ROB KAUFFMAN,1283,1035,242,6,0
Franklin,Greene Twp-3rd Dst,State House,89,,Write-In: Scattered,44,14,28,2,0
Franklin,Greene Twp-3rd Dst,State House,89,,Write-In: Invalid,12,7,5,0,0
Franklin,Greene Twp-3rd Dst,State House,89,,Write-In: Blank,4,3,1,0,0
Franklin,Greene Twp-3rd Dst,State House,89,,Write-In Totals,60,24,34,2,0
Franklin,Greene Twp-3rd Dst,State House,89,,Not Assigned,0,0,0,0,0
Franklin,Greene Twp-3rd Dst,State House,89,,Overvotes,0,0,0,0,0
Franklin,Greene Twp-3rd Dst,State House,89,,Undervotes,154,77,72,5,0
Franklin,Greene Twp-4th Dst,Registered Voters,,,,2497,,,,
Franklin,Greene Twp-4th Dst,Ballots Cast,,,,2053,1425,606,22,0
Franklin,Greene Twp-4th Dst,Ballots Cast Blank,,,,0,0,0,0,0
Franklin,Greene Twp-4th Dst,President,,REP,TRUMP and PENCE,1436,1200,222,14,0
Franklin,Greene Twp-4th Dst,President,,DEM,BIDEN and HARRIS,574,204,362,8,0
Franklin,Greene Twp-4th Dst,President,,LIB,JORGENSEN and COHEN,33,16,17,0,0
Franklin,Greene Twp-4th Dst,President,,,Write-In: Scattered,4,2,2,0,0
Franklin,Greene Twp-4th Dst,President,,,Write-In: Carroll Brian (All Variants),3,1,2,0,0
Franklin,Greene Twp-4th Dst,President,,,Write-In: Hawkins Howie (All Variants),1,1,0,0,0
Franklin,Greene Twp-4th Dst,President,,,Write-In: Donald Trump,0,0,0,0,0
Franklin,Greene Twp-4th Dst,President,,,Write-In: Blank,0,0,0,0,0
Franklin,Greene Twp-4th Dst,President,,,Write-In: West Kanye (All Variants),0,0,0,0,0
Franklin,Greene Twp-4th Dst,President,,,Write-In: Simmons Jade (All Variants),0,0,0,0,0
Franklin,Greene Twp-4th Dst,President,,,Write-In: Invalid,0,0,0,0,0
Franklin,Greene Twp-4th Dst,President,,,Write-In Totals,8,4,4,0,0
Franklin,Greene Twp-4th Dst,President,,,Not Assigned,0,0,0,0,0
Franklin,Greene Twp-4th Dst,President,,,Overvotes,0,0,0,0,0
Franklin,Greene Twp-4th Dst,President,,,Undervotes,2,1,1,0,0
Franklin,Greene Twp-4th Dst,ATTORNEY GENERAL,,REP,HEATHER HEIDELBAUGH,1398,1149,236,13,0
Franklin,Greene Twp-4th Dst,ATTORNEY GENERAL,,DEM,JOSH SHAPIRO,560,212,339,9,0
Franklin,Greene Twp-4th Dst,ATTORNEY GENERAL,,LIB,DANIEL WASSMER,40,32,8,0,0
Franklin,Greene Twp-4th Dst,ATTORNEY GENERAL,,GRE,RICHARD L. WEISS,28,14,14,0,0
Franklin,Greene Twp-4th Dst,ATTORNEY GENERAL,,,Write-In: Blank,1,1,0,0,0
Franklin,Greene Twp-4th Dst,ATTORNEY GENERAL,,,Write-In: Scattered,1,1,0,0,0
Franklin,Greene Twp-4th Dst,ATTORNEY GENERAL,,,Write-In: Invalid,0,0,0,0,0
Franklin,Greene Twp-4th Dst,ATTORNEY GENERAL,,,Write-In Totals,2,2,0,0,0
Franklin,Greene Twp-4th Dst,ATTORNEY GENERAL,,,Not Assigned,0,0,0,0,0
Franklin,Greene Twp-4th Dst,ATTORNEY GENERAL,,,Overvotes,1,1,0,0,0
Franklin,Greene Twp-4th Dst,ATTORNEY GENERAL,,,Undervotes,24,15,9,0,0
Franklin,Greene Twp-4th Dst,AUDITOR GENERAL,,REP,TIMOTHY DEFOOR,1423,1168,240,15,0
Franklin,Greene Twp-4th Dst,AUDITOR GENERAL,,DEM,NINA AHMAD,506,181,320,5,0
