county,precinct,office,district,party,candidate,election_day,mail_in,absentee,provisional,votes
Lackawanna,Clarks Green W-00 P-00,Ballots Cast,,REP,,109,50,13,6,178
Lackawanna,Clarks Green W-00 P-00,President,,DEM,Bernie Sanders,24,32,5,3,64
Lackawanna,Clarks Green W-00 P-00,President,,DEM,Joseph R. Biden,71,190,38,3,302
Lackawanna,Clarks Green W-00 P-00,President,,DEM,Tulsi Gabbard,3,3,0,0,6
Lackawanna,Clarks Green W-00 P-00,President,,DEM,Write-in,0,7,0,0,7
Lackawanna,Clarks Green W-00 P-00,Attorney General,,DEM,Josh Shapiro,79,207,36,5,327
Lackawanna,Clarks Green W-00 P-00,Attorney General,,DEM,Write-in,1,2,0,0,3
Lackawanna,Clarks Green W-00 P-00,Auditor General,,DEM,H. Scott Conklin,5,8,5,0,18
Lackawanna,Clarks Green W-00 P-00,Auditor General,,DEM,Michael Lamb,13,46,5,1,65
Lackawanna,Clarks Green W-00 P-00,Auditor General,,DEM,Tracie Fountain,12,18,5,1,36
Lackawanna,Clarks Green W-00 P-00,Auditor General,,DEM,Rose Rosie Marie Davis,9,45,11,0,65
Lackawanna,Clarks Green W-00 P-00,Auditor General,,DEM,Nina Ahmad,27,59,7,3,96
Lackawanna,Clarks Green W-00 P-00,Auditor General,,DEM,Christina M. Hartman,15,19,1,1,36
Lackawanna,Clarks Green W-00 P-00,Auditor General,,DEM,Write-in,0,1,0,0,1
Lackawanna,Clarks Green W-00 P-00,State Treasurer,,DEM,Joe Torsella,71,197,36,5,309
Lackawanna,Clarks Green W-00 P-00,State Treasurer,,DEM,Write-in,1,1,0,0,2
Lackawanna,Clarks Green W-00 P-00,U.S. House,8,DEM,Matt Cartwright,83,223,43,6,355
Lackawanna,Clarks Green W-00 P-00,U.S. House,8,DEM,Write-in,3,2,0,0,5
Lackawanna,Clarks Green W-00 P-00,General Assembly,113,DEM,Marty Flynn,76,196,39,3,314
Lackawanna,Clarks Green W-00 P-00,General Assembly,113,DEM,Write-in,7,5,0,0,12
Lackawanna,Clarks Green W-00 P-00,President,,REP,Donald J. Trump,98,33,9,5,145
Lackawanna,Clarks Green W-00 P-00,President,,REP,Roque Rocky De La Fuente,1,0,0,0,1
Lackawanna,Clarks Green W-00 P-00,President,,REP,Bill Weld,5,8,3,1,17
Lackawanna,Clarks Green W-00 P-00,President,,REP,Write-in,0,5,0,0,5
Lackawanna,Clarks Green W-00 P-00,Attorney General,,REP,Heather Heidelbaugh,80,45,10,4,139
Lackawanna,Clarks Green W-00 P-00,Attorney General,,REP,Write-in,0,0,0,0,0
Lackawanna,Clarks Green W-00 P-00,Auditor General,,REP,Timothy DeFoor,81,41,10,3,135
Lackawanna,Clarks Green W-00 P-00,Auditor General,,REP,Write-in,0,1,0,0,1
Lackawanna,Clarks Green W-00 P-00,State Treasurer,,REP,Stacy L. Garrity,77,44,10,4,135
Lackawanna,Clarks Green W-00 P-00,State Treasurer,,REP,Write-in,0,1,0,0,1
Lackawanna,Clarks Green W-00 P-00,U.S. House,8,REP,Harry Haas,3,4,1,1,9
Lackawanna,Clarks Green W-00 P-00,U.S. House,8,REP,Teddy Daniels,25,2,1,1,29
Lackawanna,Clarks Green W-00 P-00,U.S. House,8,REP,Jim Bognet,22,8,2,3,35
Lackawanna,Clarks Green W-00 P-00,U.S. House,8,REP,Mike Cammisa,0,0,0,0,0
Lackawanna,Clarks Green W-00 P-00,U.S. House,8,REP,Mike Marsicano,11,3,2,0,16
Lackawanna,Clarks Green W-00 P-00,U.S. House,8,REP,Earl Granville,45,30,5,1,81
Lackawanna,Clarks Green W-00 P-00,U.S. House,8,REP,Write-in,1,0,0,0,1
Lackawanna,Clarks Green W-00 P-00,General Assembly,113,REP,William Kresge,85,43,11,4,143
Lackawanna,Clarks Green W-00 P-00,General Assembly,113,REP,Write-in,2,1,0,0,3
Lackawanna,Clarks Summit W-00 P-01,Registered Voters,,,,,,,,750
Lackawanna,Clarks Summit W-00 P-01,Registered Voters,,DEM,,,,,,435
Lackawanna,Clarks Summit W-00 P-01,Registered Voters,,REP,,,,,,315
Lackawanna,Clarks Summit W-00 P-01,Registered Voters,,NPA,,,,,,0
Lackawanna,Clarks Summit W-00 P-01,Ballots Cast,,,,111,161,43,3,318
Lackawanna,Clarks Summit W-00 P-01,Ballots Cast,,DEM,,44,123,36,2,205
Lackawanna,Clarks Summit W-00 P-01,Ballots Cast,,REP,,67,38,7,1,113
Lackawanna,Clarks Summit W-00 P-01,President,,DEM,Bernie Sanders,5,17,10,0,32
Lackawanna,Clarks Summit W-00 P-01,President,,DEM,Joseph R. Biden,36,104,26,2,168
Lackawanna,Clarks Summit W-00 P-01,President,,DEM,Tulsi Gabbard,2,1,0,0,3
Lackawanna,Clarks Summit W-00 P-01,President,,DEM,Write-in,1,1,0,0,2
Lackawanna,Clarks Summit W-00 P-01,Attorney General,,DEM,Josh Shapiro,36,120,31,2,189
Lackawanna,Clarks Summit W-00 P-01,Attorney General,,DEM,Write-in,0,0,0,0,0
Lackawanna,Clarks Summit W-00 P-01,Auditor General,,DEM,H. Scott Conklin,5,7,1,0,13
Lackawanna,Clarks Summit W-00 P-01,Auditor General,,DEM,Michael Lamb,7,11,1,1,20
Lackawanna,Clarks Summit W-00 P-01,Auditor General,,DEM,Tracie Fountain,2,11,3,0,16
Lackawanna,Clarks Summit W-00 P-01,Auditor General,,DEM,Rose Rosie Marie Davis,5,27,5,0,37
Lackawanna,Clarks Summit W-00 P-01,Auditor General,,DEM,Nina Ahmad,15,36,15,1,67
Lackawanna,Clarks Summit W-00 P-01,Auditor General,,DEM,Christina M. Hartman,1,17,7,0,25
Lackawanna,Clarks Summit W-00 P-01,Auditor General,,DEM,Write-in,0,0,0,0,0
Lackawanna,Clarks Summit W-00 P-01,State Treasurer,,DEM,Joe Torsella,33,109,32,2,176
Lackawanna,Clarks Summit W-00 P-01,State Treasurer,,DEM,Write-in,1,2,0,0,3
Lackawanna,Clarks Summit W-00 P-01,U.S. House,8,DEM,Matt Cartwright,40,123,36,2,201
Lackawanna,Clarks Summit W-00 P-01,U.S. House,8,DEM,Write-in,1,0,0,0,1
Lackawanna,Clarks Summit W-00 P-01,General Assembly,114,DEM,Bridget Malloy Kosierowski,40,117,34,2,193
Lackawanna,Clarks Summit W-00 P-01,General Assembly,114,DEM,Write-in,0,0,0,0,0
Lackawanna,Clarks Summit W-00 P-01,President,,REP,Donald J. Trump,64,27,3,1,95
Lackawanna,Clarks Summit W-00 P-01,President,,REP,Roque Rocky De La Fuente,1,0,2,0,3
Lackawanna,Clarks Summit W-00 P-01,President,,REP,Bill Weld,1,7,2,0,10
Lackawanna,Clarks Summit W-00 P-01,President,,REP,Write-in,1,4,0,0,5
Lackawanna,Clarks Summit W-00 P-01,Attorney General,,REP,Heather Heidelbaugh,55,31,5,1,92
Lackawanna,Clarks Summit W-00 P-01,Attorney General,,REP,Write-in,1,1,1,0,3
Lackawanna,Clarks Summit W-00 P-01,Auditor General,,REP,Timothy DeFoor,56,28,5,1,90
Lackawanna,Clarks Summit W-00 P-01,Auditor General,,REP,Write-in,0,1,1,0,2
Lackawanna,Clarks Summit W-00 P-01,State Treasurer,,REP,Stacy L. Garrity,55,28,6,1,90
Lackawanna,Clarks Summit W-00 P-01,State Treasurer,,REP,Write-in,0,1,0,0,1
Lackawanna,Clarks Summit W-00 P-01,U.S. House,8,REP,Harry Haas,3,4,0,1,8
Lackawanna,Clarks Summit W-00 P-01,U.S. House,8,REP,Teddy Daniels,12,0,0,0,12
Lackawanna,Clarks Summit W-00 P-01,U.S. House,8,REP,Jim Bognet,17,4,0,0,21
Lackawanna,Clarks Summit W-00 P-01,U.S. House,8,REP,Mike Cammisa,3,0,0,0,3
Lackawanna,Clarks Summit W-00 P-01,U.S. House,8,REP,Mike Marsicano,4,2,0,0,6
Lackawanna,Clarks Summit W-00 P-01,U.S. House,8,REP,Earl Granville,26,26,5,0,57
Lackawanna,Clarks Summit W-00 P-01,U.S. House,8,REP,Write-in,0,0,1,0,1
Lackawanna,Clarks Summit W-00 P-01,General Assembly,114,REP,James May,60,31,6,1,98
Lackawanna,Clarks Summit W-00 P-01,General Assembly,114,REP,Write-in,0,1,0,0,1
Lackawanna,Clarks Summit W-00 P-02,Registered Voters,,,,,,,,962
Lackawanna,Clarks Summit W-00 P-02,Registered Voters,,DEM,,,,,,498
Lackawanna,Clarks Summit W-00 P-02,Registered Voters,,REP,,,,,,464
Lackawanna,Clarks Summit W-00 P-02,Registered Voters,,NPA,,,,,,0
Lackawanna,Clarks Summit W-00 P-02,Ballots Cast,,,,172,222,44,2,440
Lackawanna,Clarks Summit W-00 P-02,Ballots Cast,,DEM,,60,162,37,1,260
Lackawanna,Clarks Summit W-00 P-02,Ballots Cast,,REP,,112,60,7,1,180
Lackawanna,Clarks Summit W-00 P-02,President,,DEM,Bernie Sanders,8,11,6,0,25
Lackawanna,Clarks Summit W-00 P-02,President,,DEM,Joseph R. Biden,47,145,31,1,224
Lackawanna,Clarks Summit W-00 P-02,President,,DEM,Tulsi Gabbard,1,1,0,0,2
Lackawanna,Clarks Summit W-00 P-02,President,,DEM,Write-in,2,1,0,0,3
Lackawanna,Clarks Summit W-00 P-02,Attorney General,,DEM,Josh Shapiro,50,149,34,1,234
Lackawanna,Clarks Summit W-00 P-02,Attorney General,,DEM,Write-in,0,0,0,0,0
Lackawanna,Clarks Summit W-00 P-02,Auditor General,,DEM,H. Scott Conklin,4,8,2,0,14
Lackawanna,Clarks Summit W-00 P-02,Auditor General,,DEM,Michael Lamb,10,28,4,1,43
Lackawanna,Clarks Summit W-00 P-02,Auditor General,,DEM,Tracie Fountain,7,16,1,0,24
Lackawanna,Clarks Summit W-00 P-02,Auditor General,,DEM,Rose Rosie Marie Davis,9,37,7,0,53
Lackawanna,Clarks Summit W-00 P-02,Auditor General,,DEM,Nina Ahmad,13,24,10,0,47
Lackawanna,Clarks Summit W-00 P-02,Auditor General,,DEM,Christina M. Hartman,4,25,8,0,37
Lackawanna,Clarks Summit W-00 P-02,Auditor General,,DEM,Write-in,0,0,2,0,2
Lackawanna,Clarks Summit W-00 P-02,State Treasurer,,DEM,Joe Torsella,47,145,31,1,224
Lackawanna,Clarks Summit W-00 P-02,State Treasurer,,DEM,Write-in,1,0,0,0,1
Lackawanna,Clarks Summit W-00 P-02,U.S. House,8,DEM,Matt Cartwright,53,152,36,1,242
Lackawanna,Clarks Summit W-00 P-02,U.S. House,8,DEM,Write-in,1,1,0,0,2
Lackawanna,Clarks Summit W-00 P-02,General Assembly,114,DEM,Bridget Malloy Kosierowski,58,151,35,1,245
Lackawanna,Clarks Summit W-00 P-02,General Assembly,114,DEM,Write-in,0,0,0,0,0
Lackawanna,Clarks Summit W-00 P-02,President,,REP,Donald J. Trump,108,46,5,1,160
Lackawanna,Clarks Summit W-00 P-02,President,,REP,Roque Rocky De La Fuente,0,0,0,0,0
Lackawanna,Clarks Summit W-00 P-02,President,,REP,Bill Weld,2,9,1,0,12
Lackawanna,Clarks Summit W-00 P-02,President,,REP,Write-in,1,1,0,0,2
Lackawanna,Clarks Summit W-00 P-02,Attorney General,,REP,Heather Heidelbaugh,82,49,6,1,138
Lackawanna,Clarks Summit W-00 P-02,Attorney General,,REP,Write-in,2,0,1,0,3
Lackawanna,Clarks Summit W-00 P-02,Auditor General,,REP,Timothy DeFoor,82,48,5,1,136
Lackawanna,Clarks Summit W-00 P-02,Auditor General,,REP,Write-in,0,0,0,0,0
Lackawanna,Clarks Summit W-00 P-02,State Treasurer,,REP,Stacy L. Garrity,82,50,5,1,138
Lackawanna,Clarks Summit W-00 P-02,State Treasurer,,REP,Write-in,0,1,1,0,2
Lackawanna,Clarks Summit W-00 P-02,U.S. House,8,REP,Harry Haas,5,3,0,1,9
Lackawanna,Clarks Summit W-00 P-02,U.S. House,8,REP,Teddy Daniels,24,5,1,0,30
Lackawanna,Clarks Summit W-00 P-02,U.S. House,8,REP,Jim Bognet,22,12,2,0,36
Lackawanna,Clarks Summit W-00 P-02,U.S. House,8,REP,Mike Cammisa,0,1,0,0,1
Lackawanna,Clarks Summit W-00 P-02,U.S. House,8,REP,Mike Marsicano,7,1,0,0,8
Lackawanna,Clarks Summit W-00 P-02,U.S. House,8,REP,Earl Granville,46,32,3,0,81
Lackawanna,Clarks Summit W-00 P-02,U.S. House,8,REP,Write-in,1,0,1,0,2
Lackawanna,Clarks Summit W-00 P-02,General Assembly,114,REP,James May,94,52,6,1,153
Lackawanna,Clarks Summit W-00 P-02,General Assembly,114,REP,Write-in,2,1,1,0,4
Lackawanna,Clarks Summit W-00 P-03,Registered Voters,,,,,,,,864
Lackawanna,Clarks Summit W-00 P-03,Registered Voters,,DEM,,,,,,489
Lackawanna,Clarks Summit W-00 P-03,Registered Voters,,REP,,,,,,375
Lackawanna,Clarks Summit W-00 P-03,Registered Voters,,NPA,,,,,,0
Lackawanna,Clarks Summit W-00 P-03,Ballots Cast,,,,156,219,38,6,419
Lackawanna,Clarks Summit W-00 P-03,Ballots Cast,,DEM,,64,171,32,2,269
Lackawanna,Clarks Summit W-00 P-03,Ballots Cast,,REP,,92,48,6,4,150
Lackawanna,Clarks Summit W-00 P-03,President,,DEM,Bernie Sanders,18,17,3,0,38
Lackawanna,Clarks Summit W-00 P-03,President,,DEM,Joseph R. Biden,37,151,28,2,218
Lackawanna,Clarks Summit W-00 P-03,President,,DEM,Tulsi Gabbard,3,3,0,0,6
Lackawanna,Clarks Summit W-00 P-03,President,,DEM,Write-in,3,0,0,0,3
Lackawanna,Clarks Summit W-00 P-03,Attorney General,,DEM,Josh Shapiro,48,145,27,2,222
Lackawanna,Clarks Summit W-00 P-03,Attorney General,,DEM,Write-in,1,0,0,0,1
Lackawanna,Clarks Summit W-00 P-03,Auditor General,,DEM,H. Scott Conklin,2,10,2,0,14
Lackawanna,Clarks Summit W-00 P-03,Auditor General,,DEM,Michael Lamb,12,19,0,0,31
Lackawanna,Clarks Summit W-00 P-03,Auditor General,,DEM,Tracie Fountain,1,15,1,1,18
Lackawanna,Clarks Summit W-00 P-03,Auditor General,,DEM,Rose Rosie Marie Davis,10,41,11,0,62
Lackawanna,Clarks Summit W-00 P-03,Auditor General,,DEM,Nina Ahmad,21,30,5,1,57
Lackawanna,Clarks Summit W-00 P-03,Auditor General,,DEM,Christina M. Hartman,9,22,6,0,37
Lackawanna,Clarks Summit W-00 P-03,Auditor General,,DEM,Write-in,2,0,0,0,2
Lackawanna,Clarks Summit W-00 P-03,State Treasurer,,DEM,Joe Torsella,46,140,24,2,212
Lackawanna,Clarks Summit W-00 P-03,State Treasurer,,DEM,Write-in,0,0,0,0,0
Lackawanna,Clarks Summit W-00 P-03,U.S. House,8,DEM,Matt Cartwright,54,159,31,2,246
Lackawanna,Clarks Summit W-00 P-03,U.S. House,8,DEM,Write-in,1,1,0,0,2
Lackawanna,Clarks Summit W-00 P-03,General Assembly,114,DEM,Bridget Malloy Kosierowski,59,153,26,2,240
Lackawanna,Clarks Summit W-00 P-03,General Assembly,114,DEM,Write-in,0,0,0,0,0
Lackawanna,Clarks Summit W-00 P-03,President,,REP,Donald J. Trump,82,34,5,3,124
Lackawanna,Clarks Summit W-00 P-03,President,,REP,Roque Rocky De La Fuente,4,1,0,0,5
Lackawanna,Clarks Summit W-00 P-03,President,,REP,Bill Weld,4,8,0,0,12
Lackawanna,Clarks Summit W-00 P-03,President,,REP,Write-in,0,3,1,1,5
Lackawanna,Clarks Summit W-00 P-03,Attorney General,,REP,Heather Heidelbaugh,70,40,6,1,117
Lackawanna,Clarks Summit W-00 P-03,Attorney General,,REP,Write-in,1,0,0,0,1
Lackawanna,Clarks Summit W-00 P-03,Auditor General,,REP,Timothy DeFoor,68,41,5,2,116
Lackawanna,Clarks Summit W-00 P-03,Auditor General,,REP,Write-in,1,0,0,0,1
Lackawanna,Clarks Summit W-00 P-03,State Treasurer,,REP,Stacy L. Garrity,69,39,6,3,117
Lackawanna,Clarks Summit W-00 P-03,State Treasurer,,REP,Write-in,1,0,0,0,1
Lackawanna,Clarks Summit W-00 P-03,U.S. House,8,REP,Harry Haas,2,1,0,0,3
Lackawanna,Clarks Summit W-00 P-03,U.S. House,8,REP,Teddy Daniels,20,1,0,1,22
Lackawanna,Clarks Summit W-00 P-03,U.S. House,8,REP,Jim Bognet,16,4,2,0,22
Lackawanna,Clarks Summit W-00 P-03,U.S. House,8,REP,Mike Cammisa,1,3,0,0,4
Lackawanna,Clarks Summit W-00 P-03,U.S. House,8,REP,Mike Marsicano,8,3,0,1,12
Lackawanna,Clarks Summit W-00 P-03,U.S. House,8,REP,Earl Granville,40,35,4,2,81
Lackawanna,Clarks Summit W-00 P-03,U.S. House,8,REP,Write-in,2,0,0,0,2
Lackawanna,Clarks Summit W-00 P-03,General Assembly,114,REP,James May,77,41,6,2,126
Lackawanna,Clarks Summit W-00 P-03,General Assembly,114,REP,Write-in,2,3,0,0,5
Lackawanna,Clarks Summit W-00 P-04,Registered Voters,,,,,,,,975
Lackawanna,Clarks Summit W-00 P-04,Registered Voters,,DEM,,,,,,516
Lackawanna,Clarks Summit W-00 P-04,Registered Voters,,REP,,,,,,459
Lackawanna,Clarks Summit W-00 P-04,Registered Voters,,NPA,,,,,,0
Lackawanna,Clarks Summit W-00 P-04,Ballots Cast,,,,205,224,53,7,489
Lackawanna,Clarks Summit W-00 P-04,Ballots Cast,,DEM,,88,159,40,2,289
Lackawanna,Clarks Summit W-00 P-04,Ballots Cast,,REP,,117,65,13,5,200
Lackawanna,Clarks Summit W-00 P-04,President,,DEM,Bernie Sanders,9,18,7,1,35
Lackawanna,Clarks Summit W-00 P-04,President,,DEM,Joseph R. Biden,70,136,33,1,240
Lackawanna,Clarks Summit W-00 P-04,President,,DEM,Tulsi Gabbard,5,0,0,0,5
Lackawanna,Clarks Summit W-00 P-04,President,,DEM,Write-in,2,2,0,0,4
Lackawanna,Clarks Summit W-00 P-04,Attorney General,,DEM,Josh Shapiro,66,141,37,1,245
Lackawanna,Clarks Summit W-00 P-04,Attorney General,,DEM,Write-in,2,2,0,0,4
Lackawanna,Clarks Summit W-00 P-04,Auditor General,,DEM,H. Scott Conklin,3,8,1,0,12
Lackawanna,Clarks Summit W-00 P-04,Auditor General,,DEM,Michael Lamb,17,18,4,0,39
Lackawanna,Clarks Summit W-00 P-04,Auditor General,,DEM,Tracie Fountain,5,17,3,1,26
Lackawanna,Clarks Summit W-00 P-04,Auditor General,,DEM,Rose Rosie Marie Davis,14,32,3,0,49
Lackawanna,Clarks Summit W-00 P-04,Auditor General,,DEM,Nina Ahmad,21,26,9,0,56
Lackawanna,Clarks Summit W-00 P-04,Auditor General,,DEM,Christina M. Hartman,8,29,9,0,46
Lackawanna,Clarks Summit W-00 P-04,Auditor General,,DEM,Write-in,1,0,0,0,1
Lackawanna,Clarks Summit W-00 P-04,State Treasurer,,DEM,Joe Torsella,65,131,35,1,232
Lackawanna,Clarks Summit W-00 P-04,State Treasurer,,DEM,Write-in,2,0,0,0,2
Lackawanna,Clarks Summit W-00 P-04,U.S. House,8,DEM,Matt Cartwright,77,151,35,1,264
Lackawanna,Clarks Summit W-00 P-04,U.S. House,8,DEM,Write-in,2,1,0,0,3
Lackawanna,Clarks Summit W-00 P-04,General Assembly,114,DEM,Bridget Malloy Kosierowski,77,152,39,2,270
Lackawanna,Clarks Summit W-00 P-04,General Assembly,114,DEM,Write-in,1,0,0,0,1
Lackawanna,Clarks Summit W-00 P-04,President,,REP,Donald J. Trump,107,45,11,5,168
Lackawanna,Clarks Summit W-00 P-04,President,,REP,Roque Rocky De La Fuente,2,3,0,0,5
Lackawanna,Clarks Summit W-00 P-04,President,,REP,Bill Weld,2,11,2,0,15
Lackawanna,Clarks Summit W-00 P-04,President,,REP,Write-in,3,1,0,0,4
Lackawanna,Clarks Summit W-00 P-04,Attorney General,,REP,Heather Heidelbaugh,85,55,11,2,153
Lackawanna,Clarks Summit W-00 P-04,Attorney General,,REP,Write-in,0,0,0,0,0
Lackawanna,Clarks Summit W-00 P-04,Auditor General,,REP,Timothy DeFoor,79,53,12,2,146
Lackawanna,Clarks Summit W-00 P-04,Auditor General,,REP,Write-in,0,1,0,0,1
Lackawanna,Clarks Summit W-00 P-04,State Treasurer,,REP,Stacy L. Garrity,81,55,12,2,150
Lackawanna,Clarks Summit W-00 P-04,State Treasurer,,REP,Write-in,0,0,0,0,0
Lackawanna,Clarks Summit W-00 P-04,U.S. House,8,REP,Harry Haas,4,3,1,0,8
Lackawanna,Clarks Summit W-00 P-04,U.S. House,8,REP,Teddy Daniels,26,1,1,0,28
Lackawanna,Clarks Summit W-00 P-04,U.S. House,8,REP,Jim Bognet,17,9,2,0,28
Lackawanna,Clarks Summit W-00 P-04,U.S. House,8,REP,Mike Cammisa,2,1,0,0,3
Lackawanna,Clarks Summit W-00 P-04,U.S. House,8,REP,Mike Marsicano,11,5,0,0,16
Lackawanna,Clarks Summit W-00 P-04,U.S. House,8,REP,Earl Granville,53,39,8,5,105
Lackawanna,Clarks Summit W-00 P-04,U.S. House,8,REP,Write-in,1,3,0,0,4
Lackawanna,Clarks Summit W-00 P-04,General Assembly,114,REP,James May,88,60,9,3,160
Lackawanna,Clarks Summit W-00 P-04,General Assembly,114,REP,Write-in,3,0,0,0,3
Lackawanna,Clifton Township W-00 P-00,Registered Voters,,,,,,,,861
Lackawanna,Clifton Township W-00 P-00,Registered Voters,,DEM,,,,,,363
Lackawanna,Clifton Township W-00 P-00,Registered Voters,,REP,,,,,,498
Lackawanna,Clifton Township W-00 P-00,Registered Voters,,NPA,,,,,,0
Lackawanna,Clifton Township W-00 P-00,Ballots Cast,,,,165,89,31,9,294
Lackawanna,Clifton Township W-00 P-00,Ballots Cast,,DEM,,47,64,18,4,133
Lackawanna,Clifton Township W-00 P-00,Ballots Cast,,REP,,118,25,13,5,161
Lackawanna,Clifton Township W-00 P-00,President,,DEM,Bernie Sanders,9,4,2,0,15
Lackawanna,Clifton Township W-00 P-00,President,,DEM,Joseph R. Biden,26,60,16,4,106
Lackawanna,Clifton Township W-00 P-00,President,,DEM,Tulsi Gabbard,3,0,0,0,3
Lackawanna,Clifton Township W-00 P-00,President,,DEM,Write-in,7,0,0,0,7
Lackawanna,Clifton Township W-00 P-00,Attorney General,,DEM,Josh Shapiro,34,54,18,4,110
Lackawanna,Clifton Township W-00 P-00,Attorney General,,DEM,Write-in,1,0,0,0,1
Lackawanna,Clifton Township W-00 P-00,Auditor General,,DEM,H. Scott Conklin,1,0,0,0,1
Lackawanna,Clifton Township W-00 P-00,Auditor General,,DEM,Michael Lamb,6,5,0,0,11
Lackawanna,Clifton Township W-00 P-00,Auditor General,,DEM,Tracie Fountain,0,8,3,2,13
Lackawanna,Clifton Township W-00 P-00,Auditor General,,DEM,Rose Rosie Marie Davis,11,27,12,0,50
Lackawanna,Clifton Township W-00 P-00,Auditor General,,DEM,Nina Ahmad,10,5,2,1,18
Lackawanna,Clifton Township W-00 P-00,Auditor General,,DEM,Christina M. Hartman,3,9,1,1,14
Lackawanna,Clifton Township W-00 P-00,Auditor General,,DEM,Write-in,0,1,0,0,1
Lackawanna,Clifton Township W-00 P-00,State Treasurer,,DEM,Joe Torsella,31,49,16,4,100
Lackawanna,Clifton Township W-00 P-00,State Treasurer,,DEM,Write-in,0,1,0,0,1
Lackawanna,Clifton Township W-00 P-00,U.S. House,8,DEM,Matt Cartwright,32,62,17,4,115
Lackawanna,Clifton Township W-00 P-00,U.S. House,8,DEM,Write-in,4,0,0,0,4
Lackawanna,Clifton Township W-00 P-00,General Assembly,118,DEM,Mike Carroll,27,51,16,4,98
Lackawanna,Clifton Township W-00 P-00,General Assembly,118,DEM,Write-in,1,1,0,0,2
Lackawanna,Clifton Township W-00 P-00,President,,REP,Donald J. Trump,111,21,10,5,147
Lackawanna,Clifton Township W-00 P-00,President,,REP,Roque Rocky De La Fuente,2,0,2,0,4
Lackawanna,Clifton Township W-00 P-00,President,,REP,Bill Weld,1,3,1,0,5
Lackawanna,Clifton Township W-00 P-00,President,,REP,Write-in,3,1,0,0,4
Lackawanna,Clifton Township W-00 P-00,Attorney General,,REP,Heather Heidelbaugh,95,19,13,4,131
Lackawanna,Clifton Township W-00 P-00,Attorney General,,REP,Write-in,2,0,0,0,2
Lackawanna,Clifton Township W-00 P-00,Auditor General,,REP,Timothy DeFoor,94,18,13,4,129
Lackawanna,Clifton Township W-00 P-00,Auditor General,,REP,Write-in,1,0,0,0,1
Lackawanna,Clifton Township W-00 P-00,State Treasurer,,REP,Stacy L. Garrity,95,18,13,3,129
Lackawanna,Clifton Township W-00 P-00,State Treasurer,,REP,Write-in,1,0,0,0,1
Lackawanna,Clifton Township W-00 P-00,U.S. House,8,REP,Harry Haas,8,0,1,0,9
Lackawanna,Clifton Township W-00 P-00,U.S. House,8,REP,Teddy Daniels,37,4,4,4,49
Lackawanna,Clifton Township W-00 P-00,U.S. House,8,REP,Jim Bognet,23,7,0,1,31
Lackawanna,Clifton Township W-00 P-00,U.S. House,8,REP,Mike Cammisa,0,1,0,0,1
Lackawanna,Clifton Township W-00 P-00,U.S. House,8,REP,Mike Marsicano,8,1,0,0,9
Lackawanna,Clifton Township W-00 P-00,U.S. House,8,REP,Earl Granville,36,10,8,0,54
Lackawanna,Clifton Township W-00 P-00,U.S. House,8,REP,Write-in,1,0,0,0,1
Lackawanna,Clifton Township W-00 P-00,General Assembly,118,REP,Andrew Holter,94,17,12,4,127
Lackawanna,Clifton Township W-00 P-00,General Assembly,118,REP,Write-in,2,0,0,0,2
Lackawanna,Covington Township W-00 P-00,Registered Voters,,,,,,,,1468
Lackawanna,Covington Township W-00 P-00,Registered Voters,,DEM,,,,,,669
Lackawanna,Covington Township W-00 P-00,Registered Voters,,REP,,,,,,799
Lackawanna,Covington Township W-00 P-00,Registered Voters,,NPA,,,,,,0
Lackawanna,Covington Township W-00 P-00,Ballots Cast,,,,324,267,44,5,640
Lackawanna,Covington Township W-00 P-00,Ballots Cast,,DEM,,90,178,27,0,295
Lackawanna,Covington Township W-00 P-00,Ballots Cast,,REP,,234,89,17,5,345
Lackawanna,Covington Township W-00 P-00,President,,DEM,Bernie Sanders,14,26,5,0,45
Lackawanna,Covington Township W-00 P-00,President,,DEM,Joseph R. Biden,60,142,21,0,223
Lackawanna,Covington Township W-00 P-00,President,,DEM,Tulsi Gabbard,5,4,0,0,9
Lackawanna,Covington Township W-00 P-00,President,,DEM,Write-in,9,6,0,0,15
Lackawanna,Covington Township W-00 P-00,Attorney General,,DEM,Josh Shapiro,76,154,22,0,252
Lackawanna,Covington Township W-00 P-00,Attorney General,,DEM,Write-in,4,1,0,0,5
Lackawanna,Covington Township W-00 P-00,Auditor General,,DEM,H. Scott Conklin,6,15,2,0,23
Lackawanna,Covington Township W-00 P-00,Auditor General,,DEM,Michael Lamb,14,14,3,0,31
Lackawanna,Covington Township W-00 P-00,Auditor General,,DEM,Tracie Fountain,5,12,2,0,19
Lackawanna,Covington Township W-00 P-00,Auditor General,,DEM,Rose Rosie Marie Davis,25,54,7,0,86
Lackawanna,Covington Township W-00 P-00,Auditor General,,DEM,Nina Ahmad,22,35,3,0,60
Lackawanna,Covington Township W-00 P-00,Auditor General,,DEM,Christina M. Hartman,10,19,4,0,33
Lackawanna,Covington Township W-00 P-00,Auditor General,,DEM,Write-in,1,1,0,0,2
Lackawanna,Covington Township W-00 P-00,State Treasurer,,DEM,Joe Torsella,69,149,23,0,241
Lackawanna,Covington Township W-00 P-00,State Treasurer,,DEM,Write-in,2,1,0,0,3
Lackawanna,Covington Township W-00 P-00,U.S. House,8,DEM,Matt Cartwright,77,168,26,0,271
