county,precinct,office,district,party,candidate,election_day,mail_in,votes
Mercer,Hermitage NW-4,Auditor General,,DEM,Rose Rosie Marie Davis,6,7,13
Mercer,Hermitage NW-4,Auditor General,,DEM,Nina Ahmad,5,5,10
Mercer,Hermitage NW-4,Auditor General,,DEM,Christina M. Hartman,3,8,11
Mercer,Hermitage NW-4,Auditor General,,DEM,Write-In,0,0,0
Mercer,Hermitage NW-4,State Treasurer,,DEM,Joe Torsella,57,123,180
Mercer,Hermitage NW-4,State Treasurer,,DEM,Write-In,0,0,0
Mercer,Hermitage NW-4,U.S. House,16,DEM,Kristy Gnibus,56,118,174
Mercer,Hermitage NW-4,U.S. House,16,DEM,Write-In,0,0,0
Mercer,Hermitage NW-4,General Assembly,7,DEM,Mark Longietti,66,137,203
Mercer,Hermitage NW-4,General Assembly,7,DEM,Write-In,1,0,1
Mercer,Hermitage NW-4,President,,REP,Donald J. Trump,67,52,119
Mercer,Hermitage NW-4,President,,REP,Roque Rocky De La Fuente,1,0,1
Mercer,Hermitage NW-4,President,,REP,Bill Weld,2,2,4
Mercer,Hermitage NW-4,President,,REP,Write-In,1,1,2
Mercer,Hermitage NW-4,Attorney General,,REP,Heather Heidelbaugh,59,46,105
Mercer,Hermitage NW-4,Attorney General,,REP,Write-In,0,0,0
Mercer,Hermitage NW-4,Auditor General,,REP,Timothy Defoor,58,49,107
Mercer,Hermitage NW-4,Auditor General,,REP,Write-In,0,0,0
Mercer,Hermitage NW-4,State Treasurer,,REP,Stacy L. Garrity,59,49,108
Mercer,Hermitage NW-4,State Treasurer,,REP,Write-In,0,0,0
Mercer,Hermitage NW-4,U.S. House,16,REP,Mike Kelly,66,49,115
Mercer,Hermitage NW-4,U.S. House,16,REP,Write-In,1,2,3
Mercer,Hermitage NW-4,General Assembly,7,REP,Write-In,9,13,22
Mercer,Hermitage NW-4,General Assembly,7,REP,Mark Longietti,6,7,13
Mercer,Hermitage NE-1,Registered Voters,,,,,,977
Mercer,Hermitage NE-1,Registered Voters,,DEM,,,,452
Mercer,Hermitage NE-1,Registered Voters,,REP,,,,525
Mercer,Hermitage NE-1,Registered Voters,,NPA,,,,0
Mercer,Hermitage NE-1,Ballots Cast,,,,133,209,342
Mercer,Hermitage NE-1,Ballots Cast,,DEM,,47,131,178
Mercer,Hermitage NE-1,Ballots Cast,,REP,,86,78,164
Mercer,Hermitage NE-1,Ballots Cast,,NPA,,0,0,0
Mercer,Hermitage NE-1,President,,DEM,Bernie Sanders,8,5,13
Mercer,Hermitage NE-1,President,,DEM,Joseph R. Biden,32,121,153
Mercer,Hermitage NE-1,President,,DEM,Tulsi Gabbard,2,1,3
Mercer,Hermitage NE-1,President,,DEM,Elizabeth Warren,1,1,2
Mercer,Hermitage NE-1,President,,DEM,Write-In,0,0,0
Mercer,Hermitage NE-1,Attorney General,,DEM,Josh Shapiro,36,114,150
Mercer,Hermitage NE-1,Attorney General,,DEM,Write-In,0,0,0
Mercer,Hermitage NE-1,Auditor General,,DEM,H. Scott Conklin,3,14,17
Mercer,Hermitage NE-1,Auditor General,,DEM,Michael Lamb,30,68,98
Mercer,Hermitage NE-1,Auditor General,,DEM,Tracie Fountain,3,7,10
Mercer,Hermitage NE-1,Auditor General,,DEM,Rose Rosie Marie Davis,1,5,6
Mercer,Hermitage NE-1,Auditor General,,DEM,Nina Ahmad,1,5,6
Mercer,Hermitage NE-1,Auditor General,,DEM,Christina M. Hartman,2,12,14
Mercer,Hermitage NE-1,Auditor General,,DEM,Write-In,0,0,0
Mercer,Hermitage NE-1,State Treasurer,,DEM,Joe Torsella,34,106,140
Mercer,Hermitage NE-1,State Treasurer,,DEM,Write-In,0,0,0
Mercer,Hermitage NE-1,U.S. House,16,DEM,Kristy Gnibus,36,102,138
Mercer,Hermitage NE-1,U.S. House,16,DEM,Write-In,0,0,0
Mercer,Hermitage NE-1,General Assembly,7,DEM,Mark Longietti,45,125,170
Mercer,Hermitage NE-1,General Assembly,7,DEM,Write-In,0,2,2
Mercer,Hermitage NE-1,President,,REP,Donald J. Trump,81,61,142
Mercer,Hermitage NE-1,President,,REP,Roque Rocky De La Fuente,2,0,2
Mercer,Hermitage NE-1,President,,REP,Bill Weld,1,9,10
Mercer,Hermitage NE-1,President,,REP,Write-In,0,3,3
Mercer,Hermitage NE-1,Attorney General,,REP,Heather Heidelbaugh,80,68,148
Mercer,Hermitage NE-1,Attorney General,,REP,Write-In,2,0,2
Mercer,Hermitage NE-1,Auditor General,,REP,Timothy Defoor,78,68,146
Mercer,Hermitage NE-1,Auditor General,,REP,Write-In,0,0,0
Mercer,Hermitage NE-1,State Treasurer,,REP,Stacy L. Garrity,81,67,148
Mercer,Hermitage NE-1,State Treasurer,,REP,Write-In,0,0,0
Mercer,Hermitage NE-1,U.S. House,16,REP,Mike Kelly,84,73,157
Mercer,Hermitage NE-1,U.S. House,16,REP,Write-In,1,1,2
Mercer,Hermitage NE-1,General Assembly,7,REP,Write-In,23,25,48
Mercer,Hermitage NE-1,General Assembly,7,REP,Mark Longietti,19,17,36
Mercer,Hermitage NE-2,Registered Voters,,,,,,832
Mercer,Hermitage NE-2,Registered Voters,,DEM,,,,409
Mercer,Hermitage NE-2,Registered Voters,,REP,,,,423
Mercer,Hermitage NE-2,Registered Voters,,NPA,,,,0
Mercer,Hermitage NE-2,Ballots Cast,,,,159,146,305
Mercer,Hermitage NE-2,Ballots Cast,,DEM,,56,87,143
Mercer,Hermitage NE-2,Ballots Cast,,REP,,103,59,162
Mercer,Hermitage NE-2,Ballots Cast,,NPA,,0,0,0
Mercer,Hermitage NE-2,President,,DEM,Bernie Sanders,7,6,13
Mercer,Hermitage NE-2,President,,DEM,Joseph R. Biden,41,78,119
Mercer,Hermitage NE-2,President,,DEM,Tulsi Gabbard,4,2,6
Mercer,Hermitage NE-2,President,,DEM,Elizabeth Warren,2,0,2
Mercer,Hermitage NE-2,President,,DEM,Write-In,1,1,2
Mercer,Hermitage NE-2,Attorney General,,DEM,Josh Shapiro,49,80,129
Mercer,Hermitage NE-2,Attorney General,,DEM,Write-In,0,0,0
Mercer,Hermitage NE-2,Auditor General,,DEM,H. Scott Conklin,2,3,5
Mercer,Hermitage NE-2,Auditor General,,DEM,Michael Lamb,36,55,91
Mercer,Hermitage NE-2,Auditor General,,DEM,Tracie Fountain,0,0,0
Mercer,Hermitage NE-2,Auditor General,,DEM,Rose Rosie Marie Davis,4,2,6
Mercer,Hermitage NE-2,Auditor General,,DEM,Nina Ahmad,1,12,13
Mercer,Hermitage NE-2,Auditor General,,DEM,Christina M. Hartman,5,10,15
Mercer,Hermitage NE-2,Auditor General,,DEM,Write-In,0,0,0
Mercer,Hermitage NE-2,State Treasurer,,DEM,Joe Torsella,47,74,121
Mercer,Hermitage NE-2,State Treasurer,,DEM,Write-In,0,0,0
Mercer,Hermitage NE-2,U.S. House,16,DEM,Kristy Gnibus,47,77,124
Mercer,Hermitage NE-2,U.S. House,16,DEM,Write-In,0,0,0
Mercer,Hermitage NE-2,General Assembly,7,DEM,Mark Longietti,56,87,143
Mercer,Hermitage NE-2,General Assembly,7,DEM,Write-In,0,0,0
Mercer,Hermitage NE-2,President,,REP,Donald J. Trump,95,52,147
Mercer,Hermitage NE-2,President,,REP,Roque Rocky De La Fuente,1,0,1
Mercer,Hermitage NE-2,President,,REP,Bill Weld,4,5,9
Mercer,Hermitage NE-2,President,,REP,Write-In,2,1,3
Mercer,Hermitage NE-2,Attorney General,,REP,Heather Heidelbaugh,88,54,142
Mercer,Hermitage NE-2,Attorney General,,REP,Write-In,1,0,1
Mercer,Hermitage NE-2,Auditor General,,REP,Timothy Defoor,82,53,135
Mercer,Hermitage NE-2,Auditor General,,REP,Write-In,1,0,1
Mercer,Hermitage NE-2,State Treasurer,,REP,Stacy L. Garrity,86,56,142
Mercer,Hermitage NE-2,State Treasurer,,REP,Write-In,1,0,1
Mercer,Hermitage NE-2,U.S. House,16,REP,Mike Kelly,93,53,146
Mercer,Hermitage NE-2,U.S. House,16,REP,Write-In,2,3,5
Mercer,Hermitage NE-2,General Assembly,7,REP,Write-In,10,13,23
Mercer,Hermitage NE-2,General Assembly,7,REP,Mark Longietti,6,9,15
Mercer,Hermitage SW-1,Registered Voters,,,,,,776
Mercer,Hermitage SW-1,Registered Voters,,DEM,,,,504
Mercer,Hermitage SW-1,Registered Voters,,REP,,,,272
Mercer,Hermitage SW-1,Registered Voters,,NPA,,,,0
Mercer,Hermitage SW-1,Ballots Cast,,,,117,139,256
Mercer,Hermitage SW-1,Ballots Cast,,DEM,,72,103,175
Mercer,Hermitage SW-1,Ballots Cast,,REP,,45,36,81
Mercer,Hermitage SW-1,Ballots Cast,,NPA,,0,0,0
Mercer,Hermitage SW-1,President,,DEM,Bernie Sanders,14,7,21
Mercer,Hermitage SW-1,President,,DEM,Joseph R. Biden,48,91,139
Mercer,Hermitage SW-1,President,,DEM,Tulsi Gabbard,5,2,7
Mercer,Hermitage SW-1,President,,DEM,Elizabeth Warren,2,1,3
Mercer,Hermitage SW-1,President,,DEM,Write-In,2,1,3
Mercer,Hermitage SW-1,Attorney General,,DEM,Josh Shapiro,54,87,141
Mercer,Hermitage SW-1,Attorney General,,DEM,Write-In,0,0,0
Mercer,Hermitage SW-1,Auditor General,,DEM,H. Scott Conklin,5,1,6
Mercer,Hermitage SW-1,Auditor General,,DEM,Michael Lamb,32,58,90
Mercer,Hermitage SW-1,Auditor General,,DEM,Tracie Fountain,5,3,8
Mercer,Hermitage SW-1,Auditor General,,DEM,Rose Rosie Marie Davis,3,5,8
Mercer,Hermitage SW-1,Auditor General,,DEM,Nina Ahmad,8,10,18
Mercer,Hermitage SW-1,Auditor General,,DEM,Christina M. Hartman,6,16,22
Mercer,Hermitage SW-1,Auditor General,,DEM,Write-In,0,0,0
Mercer,Hermitage SW-1,State Treasurer,,DEM,Joe Torsella,54,84,138
Mercer,Hermitage SW-1,State Treasurer,,DEM,Write-In,0,0,0
Mercer,Hermitage SW-1,U.S. House,16,DEM,Kristy Gnibus,53,88,141
Mercer,Hermitage SW-1,U.S. House,16,DEM,Write-In,1,0,1
Mercer,Hermitage SW-1,General Assembly,7,DEM,Mark Longietti,70,103,173
Mercer,Hermitage SW-1,General Assembly,7,DEM,Write-In,0,0,0
Mercer,Hermitage SW-1,President,,REP,Donald J. Trump,40,29,69
Mercer,Hermitage SW-1,President,,REP,Roque Rocky De La Fuente,1,2,3
Mercer,Hermitage SW-1,President,,REP,Bill Weld,2,3,5
Mercer,Hermitage SW-1,President,,REP,Write-In,2,1,3
Mercer,Hermitage SW-1,Attorney General,,REP,Heather Heidelbaugh,41,34,75
Mercer,Hermitage SW-1,Attorney General,,REP,Write-In,1,1,2
Mercer,Hermitage SW-1,Auditor General,,REP,Timothy Defoor,40,34,74
Mercer,Hermitage SW-1,Auditor General,,REP,Write-In,1,0,1
Mercer,Hermitage SW-1,State Treasurer,,REP,Stacy L. Garrity,38,35,73
Mercer,Hermitage SW-1,State Treasurer,,REP,Write-In,1,0,1
Mercer,Hermitage SW-1,U.S. House,16,REP,Mike Kelly,41,32,73
Mercer,Hermitage SW-1,U.S. House,16,REP,Write-In,1,1,2
Mercer,Hermitage SW-1,General Assembly,7,REP,Write-In,12,6,18
Mercer,Hermitage SW-1,General Assembly,7,REP,Mark Longietti,8,4,12
Mercer,Hermitage SW-2,Registered Voters,,,,,,650
Mercer,Hermitage SW-2,Registered Voters,,DEM,,,,424
Mercer,Hermitage SW-2,Registered Voters,,REP,,,,226
Mercer,Hermitage SW-2,Registered Voters,,NPA,,,,0
Mercer,Hermitage SW-2,Ballots Cast,,,,107,112,219
Mercer,Hermitage SW-2,Ballots Cast,,DEM,,55,84,139
Mercer,Hermitage SW-2,Ballots Cast,,REP,,52,28,80
Mercer,Hermitage SW-2,Ballots Cast,,NPA,,0,0,0
Mercer,Hermitage SW-2,President,,DEM,Bernie Sanders,9,3,12
Mercer,Hermitage SW-2,President,,DEM,Joseph R. Biden,38,72,110
Mercer,Hermitage SW-2,President,,DEM,Tulsi Gabbard,0,2,2
Mercer,Hermitage SW-2,President,,DEM,Elizabeth Warren,2,1,3
Mercer,Hermitage SW-2,President,,DEM,Write-In,1,2,3
Mercer,Hermitage SW-2,Attorney General,,DEM,Josh Shapiro,46,78,124
Mercer,Hermitage SW-2,Attorney General,,DEM,Write-In,0,0,0
Mercer,Hermitage SW-2,Auditor General,,DEM,H. Scott Conklin,7,5,12
Mercer,Hermitage SW-2,Auditor General,,DEM,Michael Lamb,19,51,70
Mercer,Hermitage SW-2,Auditor General,,DEM,Tracie Fountain,3,8,11
Mercer,Hermitage SW-2,Auditor General,,DEM,Rose Rosie Marie Davis,2,4,6
Mercer,Hermitage SW-2,Auditor General,,DEM,Nina Ahmad,6,5,11
Mercer,Hermitage SW-2,Auditor General,,DEM,Christina M. Hartman,4,4,8
Mercer,Hermitage SW-2,Auditor General,,DEM,Write-In,0,0,0
Mercer,Hermitage SW-2,State Treasurer,,DEM,Joe Torsella,42,77,119
Mercer,Hermitage SW-2,State Treasurer,,DEM,Write-In,0,0,0
Mercer,Hermitage SW-2,U.S. House,16,DEM,Kristy Gnibus,42,75,117
Mercer,Hermitage SW-2,U.S. House,16,DEM,Write-In,0,2,2
Mercer,Hermitage SW-2,General Assembly,7,DEM,Mark Longietti,52,82,134
Mercer,Hermitage SW-2,General Assembly,7,DEM,Write-In,0,0,0
Mercer,Hermitage SW-2,President,,REP,Donald J. Trump,51,20,71
Mercer,Hermitage SW-2,President,,REP,Roque Rocky De La Fuente,1,0,1
Mercer,Hermitage SW-2,President,,REP,Bill Weld,0,1,1
Mercer,Hermitage SW-2,President,,REP,Write-In,0,3,3
Mercer,Hermitage SW-2,Attorney General,,REP,Heather Heidelbaugh,41,21,62
Mercer,Hermitage SW-2,Attorney General,,REP,Write-In,2,2,4
Mercer,Hermitage SW-2,Auditor General,,REP,Timothy Defoor,39,24,63
Mercer,Hermitage SW-2,Auditor General,,REP,Write-In,1,0,1
Mercer,Hermitage SW-2,State Treasurer,,REP,Stacy L. Garrity,39,22,61
Mercer,Hermitage SW-2,State Treasurer,,REP,Write-In,1,2,3
Mercer,Hermitage SW-2,U.S. House,16,REP,Mike Kelly,46,21,67
Mercer,Hermitage SW-2,U.S. House,16,REP,Write-In,2,3,5
Mercer,Hermitage SW-2,General Assembly,7,REP,Write-In,13,10,23
Mercer,Hermitage SW-2,General Assembly,7,REP,Mark Longietti,8,7,15
Mercer,Hermitage SW-3,Registered Voters,,,,,,683
Mercer,Hermitage SW-3,Registered Voters,,DEM,,,,392
Mercer,Hermitage SW-3,Registered Voters,,REP,,,,291
Mercer,Hermitage SW-3,Registered Voters,,NPA,,,,0
Mercer,Hermitage SW-3,Ballots Cast,,,,96,109,205
Mercer,Hermitage SW-3,Ballots Cast,,DEM,,47,73,120
Mercer,Hermitage SW-3,Ballots Cast,,REP,,49,36,85
Mercer,Hermitage SW-3,Ballots Cast,,NPA,,0,0,0
Mercer,Hermitage SW-3,President,,DEM,Bernie Sanders,5,7,12
Mercer,Hermitage SW-3,President,,DEM,Joseph R. Biden,32,62,94
Mercer,Hermitage SW-3,President,,DEM,Tulsi Gabbard,3,0,3
Mercer,Hermitage SW-3,President,,DEM,Elizabeth Warren,2,1,3
Mercer,Hermitage SW-3,President,,DEM,Write-In,1,0,1
Mercer,Hermitage SW-3,Attorney General,,DEM,Josh Shapiro,32,62,94
Mercer,Hermitage SW-3,Attorney General,,DEM,Write-In,1,0,1
Mercer,Hermitage SW-3,Auditor General,,DEM,H. Scott Conklin,3,3,6
Mercer,Hermitage SW-3,Auditor General,,DEM,Michael Lamb,25,45,70
Mercer,Hermitage SW-3,Auditor General,,DEM,Tracie Fountain,1,3,4
Mercer,Hermitage SW-3,Auditor General,,DEM,Rose Rosie Marie Davis,3,1,4
Mercer,Hermitage SW-3,Auditor General,,DEM,Nina Ahmad,2,3,5
Mercer,Hermitage SW-3,Auditor General,,DEM,Christina M. Hartman,2,8,10
Mercer,Hermitage SW-3,Auditor General,,DEM,Write-In,0,0,0
Mercer,Hermitage SW-3,State Treasurer,,DEM,Joe Torsella,31,58,89
Mercer,Hermitage SW-3,State Treasurer,,DEM,Write-In,1,0,1
Mercer,Hermitage SW-3,U.S. House,16,DEM,Kristy Gnibus,30,59,89
Mercer,Hermitage SW-3,U.S. House,16,DEM,Write-In,0,1,1
Mercer,Hermitage SW-3,General Assembly,7,DEM,Mark Longietti,42,69,111
Mercer,Hermitage SW-3,General Assembly,7,DEM,Write-In,0,0,0
Mercer,Hermitage SW-3,President,,REP,Donald J. Trump,46,29,75
Mercer,Hermitage SW-3,President,,REP,Roque Rocky De La Fuente,0,0,0
Mercer,Hermitage SW-3,President,,REP,Bill Weld,0,5,5
Mercer,Hermitage SW-3,President,,REP,Write-In,2,0,2
Mercer,Hermitage SW-3,Attorney General,,REP,Heather Heidelbaugh,45,26,71
Mercer,Hermitage SW-3,Attorney General,,REP,Write-In,0,0,0
Mercer,Hermitage SW-3,Auditor General,,REP,Timothy Defoor,43,23,66
Mercer,Hermitage SW-3,Auditor General,,REP,Write-In,0,0,0
Mercer,Hermitage SW-3,State Treasurer,,REP,Stacy L. Garrity,44,28,72
Mercer,Hermitage SW-3,State Treasurer,,REP,Write-In,0,0,0
Mercer,Hermitage SW-3,U.S. House,16,REP,Mike Kelly,46,29,75
Mercer,Hermitage SW-3,U.S. House,16,REP,Write-In,0,0,0
Mercer,Hermitage SW-3,General Assembly,7,REP,Write-In,11,5,16
Mercer,Hermitage SW-3,General Assembly,7,REP,Mark Longietti,6,4,10
Mercer,Hermitage SE-1,Registered Voters,,,,,,553
Mercer,Hermitage SE-1,Registered Voters,,DEM,,,,299
Mercer,Hermitage SE-1,Registered Voters,,REP,,,,254
Mercer,Hermitage SE-1,Registered Voters,,NPA,,,,0
Mercer,Hermitage SE-1,Ballots Cast,,,,97,105,202
Mercer,Hermitage SE-1,Ballots Cast,,DEM,,42,80,122
Mercer,Hermitage SE-1,Ballots Cast,,REP,,55,25,80
Mercer,Hermitage SE-1,Ballots Cast,,NPA,,0,0,0
Mercer,Hermitage SE-1,President,,DEM,Bernie Sanders,4,6,10
Mercer,Hermitage SE-1,President,,DEM,Joseph R. Biden,29,71,100
Mercer,Hermitage SE-1,President,,DEM,Tulsi Gabbard,3,0,3
Mercer,Hermitage SE-1,President,,DEM,Elizabeth Warren,2,2,4
Mercer,Hermitage SE-1,President,,DEM,Write-In,1,0,1
Mercer,Hermitage SE-1,Attorney General,,DEM,Josh Shapiro,37,73,110
Mercer,Hermitage SE-1,Attorney General,,DEM,Write-In,0,0,0
Mercer,Hermitage SE-1,Auditor General,,DEM,H. Scott Conklin,4,1,5
Mercer,Hermitage SE-1,Auditor General,,DEM,Michael Lamb,24,57,81
Mercer,Hermitage SE-1,Auditor General,,DEM,Tracie Fountain,1,0,1
Mercer,Hermitage SE-1,Auditor General,,DEM,Rose Rosie Marie Davis,1,4,5
Mercer,Hermitage SE-1,Auditor General,,DEM,Nina Ahmad,3,4,7
Mercer,Hermitage SE-1,Auditor General,,DEM,Christina M. Hartman,4,6,10
Mercer,Hermitage SE-1,Auditor General,,DEM,Write-In,0,0,0
Mercer,Hermitage SE-1,State Treasurer,,DEM,Joe Torsella,35,71,106
Mercer,Hermitage SE-1,State Treasurer,,DEM,Write-In,0,0,0
Mercer,Hermitage SE-1,U.S. House,16,DEM,Kristy Gnibus,37,74,111
Mercer,Hermitage SE-1,U.S. House,16,DEM,Write-In,0,0,0
Mercer,Hermitage SE-1,General Assembly,7,DEM,Mark Longietti,41,78,119
Mercer,Hermitage SE-1,General Assembly,7,DEM,Write-In,0,1,1
Mercer,Hermitage SE-1,President,,REP,Donald J. Trump,54,18,72
Mercer,Hermitage SE-1,President,,REP,Roque Rocky De La Fuente,0,0,0
Mercer,Hermitage SE-1,President,,REP,Bill Weld,1,4,5
Mercer,Hermitage SE-1,President,,REP,Write-In,0,0,0
Mercer,Hermitage SE-1,Attorney General,,REP,Heather Heidelbaugh,50,22,72
Mercer,Hermitage SE-1,Attorney General,,REP,Write-In,0,0,0
Mercer,Hermitage SE-1,Auditor General,,REP,Timothy Defoor,45,21,66
Mercer,Hermitage SE-1,Auditor General,,REP,Write-In,0,0,0
Mercer,Hermitage SE-1,State Treasurer,,REP,Stacy L. Garrity,48,21,69
Mercer,Hermitage SE-1,State Treasurer,,REP,Write-In,0,0,0
Mercer,Hermitage SE-1,U.S. House,16,REP,Mike Kelly,53,20,73
Mercer,Hermitage SE-1,U.S. House,16,REP,Write-In,1,0,1
Mercer,Hermitage SE-1,General Assembly,7,REP,Write-In,10,3,13
Mercer,Hermitage SE-1,General Assembly,7,REP,Mark Longietti,8,3,11
Mercer,Hermitage SE-2,Registered Voters,,,,,,1222
Mercer,Hermitage SE-2,Registered Voters,,DEM,,,,581
Mercer,Hermitage SE-2,Registered Voters,,REP,,,,641
Mercer,Hermitage SE-2,Registered Voters,,NPA,,,,0
Mercer,Hermitage SE-2,Ballots Cast,,,,158,245,403
Mercer,Hermitage SE-2,Ballots Cast,,DEM,,59,173,232
Mercer,Hermitage SE-2,Ballots Cast,,REP,,99,72,171
Mercer,Hermitage SE-2,Ballots Cast,,NPA,,0,0,0
Mercer,Hermitage SE-2,President,,DEM,Bernie Sanders,5,9,14
Mercer,Hermitage SE-2,President,,DEM,Joseph R. Biden,45,154,199
Mercer,Hermitage SE-2,President,,DEM,Tulsi Gabbard,1,3,4
Mercer,Hermitage SE-2,President,,DEM,Elizabeth Warren,0,1,1
Mercer,Hermitage SE-2,President,,DEM,Write-In,2,3,5
Mercer,Hermitage SE-2,Attorney General,,DEM,Josh Shapiro,46,145,191
Mercer,Hermitage SE-2,Attorney General,,DEM,Write-In,1,0,1
Mercer,Hermitage SE-2,Auditor General,,DEM,H. Scott Conklin,2,8,10
Mercer,Hermitage SE-2,Auditor General,,DEM,Michael Lamb,23,116,139
Mercer,Hermitage SE-2,Auditor General,,DEM,Tracie Fountain,1,7,8
Mercer,Hermitage SE-2,Auditor General,,DEM,Rose Rosie Marie Davis,4,1,5
Mercer,Hermitage SE-2,Auditor General,,DEM,Nina Ahmad,6,3,9
Mercer,Hermitage SE-2,Auditor General,,DEM,Christina M. Hartman,11,11,22
Mercer,Hermitage SE-2,Auditor General,,DEM,Write-In,1,0,1
Mercer,Hermitage SE-2,State Treasurer,,DEM,Joe Torsella,45,141,186
Mercer,Hermitage SE-2,State Treasurer,,DEM,Write-In,0,0,0
Mercer,Hermitage SE-2,U.S. House,16,DEM,Kristy Gnibus,45,136,181
Mercer,Hermitage SE-2,U.S. House,16,DEM,Write-In,0,0,0
Mercer,Hermitage SE-2,General Assembly,7,DEM,Mark Longietti,58,170,228
Mercer,Hermitage SE-2,General Assembly,7,DEM,Write-In,0,0,0
Mercer,Hermitage SE-2,President,,REP,Donald J. Trump,95,60,155
Mercer,Hermitage SE-2,President,,REP,Roque Rocky De La Fuente,0,0,0
Mercer,Hermitage SE-2,President,,REP,Bill Weld,1,7,8
Mercer,Hermitage SE-2,President,,REP,Write-In,2,3,5
Mercer,Hermitage SE-2,Attorney General,,REP,Heather Heidelbaugh,78,67,145
Mercer,Hermitage SE-2,Attorney General,,REP,Write-In,0,0,0
Mercer,Hermitage SE-2,Auditor General,,REP,Timothy Defoor,75,65,140
Mercer,Hermitage SE-2,Auditor General,,REP,Write-In,0,0,0
Mercer,Hermitage SE-2,State Treasurer,,REP,Stacy L. Garrity,75,66,141
Mercer,Hermitage SE-2,State Treasurer,,REP,Write-In,0,0,0
Mercer,Hermitage SE-2,U.S. House,16,REP,Mike Kelly,92,66,158
Mercer,Hermitage SE-2,U.S. House,16,REP,Write-In,0,1,1
Mercer,Hermitage SE-2,General Assembly,7,REP,Write-In,22,21,43
Mercer,Hermitage SE-2,General Assembly,7,REP,Mark Longietti,16,20,36
Mercer,Hermitage SE-3,Registered Voters,,,,,,914
Mercer,Hermitage SE-3,Registered Voters,,DEM,,,,463
Mercer,Hermitage SE-3,Registered Voters,,REP,,,,451
Mercer,Hermitage SE-3,Registered Voters,,NPA,,,,0
Mercer,Hermitage SE-3,Ballots Cast,,,,126,184,310
Mercer,Hermitage SE-3,Ballots Cast,,DEM,,54,133,187
Mercer,Hermitage SE-3,Ballots Cast,,REP,,72,51,123
Mercer,Hermitage SE-3,Ballots Cast,,NPA,,0,0,0
Mercer,Hermitage SE-3,President,,DEM,Bernie Sanders,5,11,16
Mercer,Hermitage SE-3,President,,DEM,Joseph R. Biden,37,111,148
Mercer,Hermitage SE-3,President,,DEM,Tulsi Gabbard,0,1,1
Mercer,Hermitage SE-3,President,,DEM,Elizabeth Warren,1,2,3
Mercer,Hermitage SE-3,President,,DEM,Write-In,4,2,6
Mercer,Hermitage SE-3,Attorney General,,DEM,Josh Shapiro,42,114,156
Mercer,Hermitage SE-3,Attorney General,,DEM,Write-In,1,0,1
Mercer,Hermitage SE-3,Auditor General,,DEM,H. Scott Conklin,4,8,12
Mercer,Hermitage SE-3,Auditor General,,DEM,Michael Lamb,31,85,116
Mercer,Hermitage SE-3,Auditor General,,DEM,Tracie Fountain,2,5,7
Mercer,Hermitage SE-3,Auditor General,,DEM,Rose Rosie Marie Davis,3,4,7
Mercer,Hermitage SE-3,Auditor General,,DEM,Nina Ahmad,4,6,10
Mercer,Hermitage SE-3,Auditor General,,DEM,Christina M. Hartman,5,9,14
Mercer,Hermitage SE-3,Auditor General,,DEM,Write-In,0,0,0
Mercer,Hermitage SE-3,State Treasurer,,DEM,Joe Torsella,39,110,149
Mercer,Hermitage SE-3,State Treasurer,,DEM,Write-In,0,0,0
Mercer,Hermitage SE-3,U.S. House,16,DEM,Kristy Gnibus,41,112,153
Mercer,Hermitage SE-3,U.S. House,16,DEM,Write-In,1,0,1
Mercer,Hermitage SE-3,General Assembly,7,DEM,Mark Longietti,54,130,184
Mercer,Hermitage SE-3,General Assembly,7,DEM,Write-In,0,0,0
Mercer,Hermitage SE-3,President,,REP,Donald J. Trump,68,45,113
Mercer,Hermitage SE-3,President,,REP,Roque Rocky De La Fuente,0,1,1
Mercer,Hermitage SE-3,President,,REP,Bill Weld,1,3,4
Mercer,Hermitage SE-3,President,,REP,Write-In,2,2,4
Mercer,Hermitage SE-3,Attorney General,,REP,Heather Heidelbaugh,60,46,106
Mercer,Hermitage SE-3,Attorney General,,REP,Write-In,0,0,0
Mercer,Hermitage SE-3,Auditor General,,REP,Timothy Defoor,59,43,102
Mercer,Hermitage SE-3,Auditor General,,REP,Write-In,0,0,0
Mercer,Hermitage SE-3,State Treasurer,,REP,Stacy L. Garrity,58,45,103
Mercer,Hermitage SE-3,State Treasurer,,REP,Write-In,0,0,0
Mercer,Hermitage SE-3,U.S. House,16,REP,Mike Kelly,66,44,110
Mercer,Hermitage SE-3,U.S. House,16,REP,Write-In,1,0,1
Mercer,Hermitage SE-3,General Assembly,7,REP,Write-In,18,14,32
Mercer,Hermitage SE-3,General Assembly,7,REP,Mark Longietti,14,14,28
Mercer,Hermitage SE-4,Registered Voters,,,,,,888
Mercer,Hermitage SE-4,Registered Voters,,DEM,,,,375
Mercer,Hermitage SE-4,Registered Voters,,REP,,,,513
Mercer,Hermitage SE-4,Registered Voters,,NPA,,,,0
Mercer,Hermitage SE-4,Ballots Cast,,,,157,173,330
Mercer,Hermitage SE-4,Ballots Cast,,DEM,,40,111,151
Mercer,Hermitage SE-4,Ballots Cast,,REP,,117,62,179
Mercer,Hermitage SE-4,Ballots Cast,,NPA,,0,0,0
Mercer,Hermitage SE-4,President,,DEM,Bernie Sanders,6,8,14
Mercer,Hermitage SE-4,President,,DEM,Joseph R. Biden,28,99,127
